사이트,회사명,공고제목,직무,경력,고용형태,지역,기술스택,마감일,공고URL,외부원본ID,수집시각
미디어잡,채널A 뉴스비전,"[채널A뉴스비전] PD(육휴대체), AI 영상 콘텐츠 제작자 모집","PD/방송연출, AD/조연출, 콘텐츠 사업, CG, 2D/3D",경력,"정규직, 계약직",서울 종로구 청계천로 1,,2026-09-10,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325735,,2026-09-07 20:31:37
미디어잡,한국경제TV,"[조연출AD/월242만] 미디어사업부 뉴스 생방송 녹화준비/행사 및 제작지원, 신입가능","유튜브 PD, 콘텐츠기획, 방송송출, 영상편집, CM 플래너/광고PD",경력무관,기타,서울 영등포구 버드나루로 84,,채용시,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325747,,2026-09-07 20:31:42
미디어잡,안동MBC,2026년 안동 MBC 신입 및 경력사원 채용,"취재기자, 방송기술, 방송카메라, 아나운서",경력무관,"정규직, 계약직",,,2026-09-13,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325755,,2026-09-07 20:31:47
미디어잡,MBC,[예능FD/신입가능/월270만 이상] '구해줘홈즈'/FD/자료조사/제작진행보조/CG의뢰/후반작업/신입가능/방송/미디어,"PD/방송연출, AD/조연출, FD/연출보조, 방송제작, 기타",경력무관,기타,서울 마포구 성암로 255,,2026-09-07,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325758,,2026-09-07 20:31:52
미디어잡,SBS,[괴물의시간 시즌2' AD 채용 (~27년 1월까지)] 월 310만/목동/촬영/편집/후반작업,"PD/방송연출, AD/조연출, 방송편성, 방송제작, 방송송출",경력무관,기타,서울 양천구 목동서로,,2026-09-07,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325761,,2026-09-07 20:31:57
미디어잡,iMBC,[자체계약직] 콘텐츠유통/영상소재/정산업무/사이트모니터링/플랫폼 정산/OA/포토샵/오류검증,"방송기술, 커뮤니티매니저, 방송행정/사무, 기타",경력무관,계약직,서울 마포구 성암로 267,,2026-09-08,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325770,,2026-09-07 20:32:02
미디어잡,한국경제TV,[조연출AD/월242만/스펙UP] K-스탁라이브 진행보조 및 유튜브 썸네일 및 업로드,"유튜브 PD, 콘텐츠기획, 방송송출, 영상편집, CM 플래너/광고PD",경력무관,기타,서울 영등포구 버드나루로 84,,채용시,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325773,,2026-09-07 20:32:07
미디어잡,연합뉴스,[방송사무/광화문/신입가능] 재택근무/사진맵핑/홈페이지관리/DB관리/자료작성,"편집기자, 편집/교정/교열, 출판/편집디자이너, 방송행정/사무, 기타",경력무관,기타,서울 종로구 율곡로2길 25,,2026-09-08,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325778,,2026-09-07 20:32:12
미디어잡,한국경제TV,"[월242만/AD전환가능] 제작2부 FD 생방송 및 녹화방송 진행 지원, 현장지원, 교통비 별도 지급","PD/방송연출, AD/조연출, FD/연출보조, 방송송출, 영상편집",경력무관,기타,서울 영등포구 버드나루로 84,,채용시,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325782,,2026-09-07 20:32:17
미디어잡,중앙일보,[월230만/고객센터/타운보드중앙] 인바운드/아웃바운드 채용,"광고영업/영업관리, 방송행정/사무",경력무관,기타,서울 마포구 상암산로 48-6,,2026-09-09,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325784,,2026-09-07 20:32:22
