사이트,회사명,공고제목,직무,경력,고용형태,지역,기술스택,마감일,공고URL,외부원본ID,수집시각
자소설닷컴,디케이씨,DKC 국내영업팀 신입·경력 채용,국내영업(CS팀),계약직,수시채용,,,2026-04-15,https://jasoseol.com/recruit/103501,,2026-09-07 18:30:19
자소설닷컴,피에스케이,4월 직무별 수시모집,"품질관리, 시스템관리, IT infra Management, 기술영업/마케팅, 공정개발, 기구설계, 전장설계, 요소기술개발, SW, 전략개발구매, PEE, 시설관리","경력, 인턴",수시채용,,,2026-04-13,https://jasoseol.com/recruit/103502,,2026-09-07 18:30:19
자소설닷컴,솔루스첨단소재,2026년 상반기 신입/경력 채용,"유럽영업, 회계/세무, 전략기획팀","경력, 코드5",수시채용,,,2026-05-06,https://jasoseol.com/recruit/103503,,2026-09-07 18:30:19
자소설닷컴,한국건강증진개발원,"2026년 직원(일반직,공무직), 청년인턴(체험형) 채용","[일반직 5급] 회계, [일반직 5급] 행정·경영, [일반직 5급] 건강증진사업일반, [공무직 나급] 전산·정보화, 청년인턴(체험형)","경력, 인턴, 코드5",수시채용,,,2026-04-20,https://jasoseol.com/recruit/103504,,2026-09-07 18:30:20
자소설닷컴,경신,2026년 상반기 계약직 채용,"연구-전자시험-KIB CLUSTER, 생산기술-양산생산기술-본사/연구소, 생산-물류지원-화성공장",계약직,수시채용,,,2026-04-12,https://jasoseol.com/recruit/103507,,2026-09-07 18:30:21
자소설닷컴,어니스트리,온라인 채널 AMD,온라인 채널 AMD,경력,수시채용,,,2026-04-19,https://jasoseol.com/recruit/103506,,2026-09-07 18:30:21
자소설닷컴,현대종합금속,신입/경력사원 모집,중앙연구소,코드5,수시채용,,,2026-04-22,https://jasoseol.com/recruit/103508,,2026-09-07 18:30:22
자소설닷컴,한국조사협회,2026년 서울시 민간기업 참여형 매력일자리 기업맞춤형 리서치양성과정 <추가모집>,리서처,교육,수시채용,,,2026-04-13,https://jasoseol.com/recruit/103509,,2026-09-07 18:30:22
자소설닷컴,산은캐피탈,2026년 상반기 신입 채용 공고,"공통 일반직(정규직), 이공계열 일반직(정규직)",신입,수시채용,,,2026-04-19,https://jasoseol.com/recruit/103510,,2026-09-07 18:30:22
자소설닷컴,LG생활건강,AX 신입 채용,AX (AI/ML Engineer),신입,수시채용,,,2026-04-14,https://jasoseol.com/recruit/103512,,2026-09-07 18:30:23
자소설닷컴,LF,"2026 글로벌 체험형 인턴(디자이너, 영업)","디자이너, 영업",인턴,수시채용,,,2026-04-22,https://jasoseol.com/recruit/103505,,2026-09-07 18:30:23
자소설닷컴,에이피알,[제조] 뷰티 디바이스 제조 운영 채용연계형 인턴사원 모집,뷰티디바이스 제조 운영 인턴,인턴,상시채용,,,2026-05-22,https://jasoseol.com/recruit/103511,,2026-09-07 18:30:23
자소설닷컴,중앙대학교병원,(서울병원) 부대사업팀 조리원(계약직) 모집 (2026.04),부대사업팀-조리원,계약직,수시채용,,,2026-04-13,https://jasoseol.com/recruit/103514,,2026-09-07 18:30:24
자소설닷컴,에코마케팅,기획하는 광고 디자이너(뷰티·패션) 신입/경력 채용,광고 디자이너,코드5,수시채용,,,2026-04-19,https://jasoseol.com/recruit/103515,,2026-09-07 18:30:24
자소설닷컴,중앙대학교병원,(서울병원) 시설팀(기관실) 기능사(계약직) 모집(2026.04),시설팀(기관실)-기능사,계약직,수시채용,,,2026-04-13,https://jasoseol.com/recruit/103516,,2026-09-07 18:30:25
자소설닷컴,중앙대학교병원,(서울병원) 노사협력팀 행정(경력/정규직) 모집 (2026.04),노사협력팀-행정,경력,수시채용,,,2026-04-14,https://jasoseol.com/recruit/103513,,2026-09-07 18:30:25
자소설닷컴,마이다스그룹,프론트엔드 개발자 채용(채용서비스),개발-프론트엔드 개발,코드5,수시채용,,,2026-04-19,https://jasoseol.com/recruit/103517,,2026-09-07 18:30:25
자소설닷컴,콜마그룹,2026 상반기 대졸 신입사원 공개채용,"[한국콜마] 화장품 제형연구, [한국콜마] 화장품 소재개발, [한국콜마] 국내RA, [한국콜마] 원자재 구매, [한국콜마] 재무, [한국콜마] 납기관리, [한국콜마] 생산계획, [한국콜마] 패키지 구매, [한국콜마]",신입,수시채용,,,2026-04-22,https://jasoseol.com/recruit/103518,,2026-09-07 18:30:26
자소설닷컴,홍천엠앤티,영업MD(올리브영_퍼스널 파트) 채용,영업MD,코드5,수시채용,,,2026-04-20,https://jasoseol.com/recruit/103519,,2026-09-07 18:30:26
자소설닷컴,한국언론진흥재단(KPF),2026년 1차 정규직 신입사원 채용 공고,"일반행정, 일반행정(장애), 일반행정(보훈), 일반행정(고졸), IT",신입,수시채용,,,2026-04-24,https://jasoseol.com/recruit/103520,,2026-09-07 18:30:26
자소설닷컴,유안타증권,FICC영업팀 경력직원 채용,FICC영업팀,계약직,수시채용,,,2026-04-22,https://jasoseol.com/recruit/103523,,2026-09-07 18:30:27
