공고URL,모집분야,직무키워드,담당업무,자격요건,우대사항,직급직책,근무형태,근무시간,급여,업종,직종,상세주소,모집인원,학력,수집시각
https://jumpit.saramin.co.kr/position/54933886,,,"i. Robotics Software Platform -Robotics Software Architecture 설계 -Robot SDK/API 기반 제어 플랫폼 설계 -다양한 Robot Maker와 연계 가능한 Software Framework 설계 -Robot Software 개발 표준 및 Framework 구축 ii. Motion Planning & Robot Control -Robot Motion Planning Architecture 설계 -Trajectory Generation 및 Path Planning 기술 리딩 -Robot Kinematics 기반 Motion 제어 기술 개발 -Robot Calibration 및 정밀도 향상 기술 검토 iii. 3D Geometry Processing -CAD 기반 Robot 작업 데이터 활용 -3D Scan(Point Cloud) 데이터 처리 기술 설계 -CAD와 Scan Data의 Merging/Morphing 기술 검토 -Geometry Processing 기반 Robot Path 생성 기술 개발 v. System Integration -Robot, PLC, Vision, Sensor 연계 구조 설계 -EtherCAT, OPC UA 등 산업용 통신 Architecture 설계 -Robot Cell Integration 기술 검토 -외부 Robot Vendor 기술 협업 vi. Technical Leadership -Robotics 기술 로드맵 수립 -개발 프로세스 및 Coding Standard 구축 -프로젝트 기술 리딩 및 엔지니어 육성","관련 분야 경력 3년 이상 컴퓨터공학, 전자공학, 기계공학, 메카트로닉스 등 관련 전공 C++ 또는 Python 개발 경험 아래 기술 중 하나 이상의 경험이 있는 분 -Robot S/W (Motion Planning, Robot Controller) -3D Geomerty (CAD, Point Cloud, Open3D, PCL, OpenCascade, CGAL) -Vision & 3D (OpenCV, HALCON, 3D Camera, RealSense, Zivid) -Industrial Automation (PLC, EtherCAT, OPC-UA, Modbus, 산업용 통신)",ROS/ROS2 또는 Robot SDK 경험 산업용 Robot 개발 경험 협동 Robot 개발 경험 제조 자동화 프로젝트 경험,,,,및 복리 후생] * 연봉 : 동종 업계 최고 대우 보장 성과에 따른 Incentive Bonus 및 직무 중요도에 따른 Retention Bonus 적용 직무 성과에 따른 Option 제공 예정 - 식사,용 통신),,,,,2026-09-08 13:48:42
https://jumpit.saramin.co.kr/position/54933857,,,"i. Robotics Software Platform -Robotics Software Architecture 설계 -Robot SDK/API 기반 제어 플랫폼 설계 -다양한 Robot Maker와 연계 가능한 Software Framework 설계 -Robot Software 개발 표준 및 Framework 구축 ii. Motion Planning & Robot Control -Robot Motion Planning Architecture 설계 -Trajectory Generation 및 Path Planning 기술 리딩 -Robot Kinematics 기반 Motion 제어 기술 개발 -Robot Calibration 및 정밀도 향상 기술 검토 iii. 3D Geometry Processing -CAD 기반 Robot 작업 데이터 활용 -3D Scan(Point Cloud) 데이터 처리 기술 설계 -CAD와 Scan Data의 Merging/Morphing 기술 검토 -Geometry Processing 기반 Robot Path 생성 기술 개발 v. System Integration -Robot, PLC, Vision, Sensor 연계 구조 설계 -EtherCAT, OPC UA 등 산업용 통신 Architecture 설계 -Robot Cell Integration 기술 검토 -외부 Robot Vendor 기술 협업 vi. Technical Leadership -Robotics 기술 로드맵 수립 -개발 프로세스 및 Coding Standard 구축 -프로젝트 기술 리딩 및 엔지니어 육성","관련 분야 경력 10년 이상 컴퓨터공학, 전자공학, 기계공학, 메카트로닉스 등 관련 전공 Robot Software 또는 Robot System 개발 경험 C++ 또는 Python 개발 경험 ROS / ROS2 개발 경험 Robot SDK/API 활용 경험 Robot Software Architecture 설계 경험","석사 이상 학위 프로젝트 또는 기술조직 리딩 경험 산업용/협동 Robot 개발 경험 Motion, Geometry, Vision,Simulation 등 경험 PLC, EtherCAT, OPC-UA 등 산업자동화 구축 경험",,,,및 복리 후생] * 연봉 : 동종 업계 최고 대우 보장 성과에 따른 Incentive Bonus 및 직무 중요도에 따른 Retention Bonus 적용 직무 성과에 따른 Option 제공 예정 - 식사,,,,,,2026-09-08 13:48:42
https://jumpit.saramin.co.kr/position/54730631,,,"i. 제조 현장의 불량검출 요구사항을 분석하고, AI 적용 가능성과기술적 한계를 검토 ii. 불량 유형, 판정 기준, 라벨링 기준을 현업과 함께 정의하고 데이터셋을 정비 iii. Al Model 성능개선을 위한 이미지 데이터 수집, 전처리 및 분석 iv. 객체검출, 분류, 세그멘테이션, 이상탐지 모델을 개발하고 성능을 검증 v. 조명, 카메라, 해상도, 촬영 조건 등 영상 취득 환경의 문제를 분석하고 개선안 제안 vi. 모델 정확도뿐 아니라 미검출, 과검출, 처리속도, 운영 안정성을 기준으로 현장 적용성 평가 vii. 프로젝트의 기술적 리스크와 선행조건을 정리하고, 실현 가능한 목표와 개발 범위를 제안","i. Machine Vision 또는 관련 AI분야에서의 연구 및 개발 경험 5년 이상 - 신입 지원 가능(인공지능 및 데이터 분야의 최소 석사 학위 이상 보유자 우대) - 3년차 미만 경력자의 경우 별도 코딩 테스트를 진행 ii. Python 및 Pytorch 등 딥러닝 프레임워크에 대한 이해 및 활용 능력 iii. 인공지능/ML/DL 자체 모델 연구 및 개발에 대한 이해 iv. 데이터 전처리 및 성능 튜닝 역량 v. 독자적인 연구 개발 및 프로젝트 진행 경험 vi. 데이터 품질, 라벨 기준, 촬영 환경이 모델 성능에 미치는 영향을 이해하는 분 vii. 불명확한 요구사항을 구조화하고 관계자와 기술적으로 조율할 수 있는 분 viii. 실험 결과와 기술적 한계를 객관적으로 문서화할 수 있는 분","i. 인공지능 관련업 / IT 스타트업 경험 ii. 제조업 검사, 머신비전 또는 이상탐지 프로젝트 경험 iii. 카메라, 렌즈, 조명 등 비전 하드웨어에 대한 기본 이해 iv. 컴퓨터 공학 및 통계학 등 관련 전공 석/박사 출신 우대 v. 이미지 데이터 수집 및 라벨링 프로세스 설계 경험 vi. PoC부터 현장 배포·운영까지의 경험 vii. 엣지 컴퓨팅에 대한 전반적인 이해와 관련 업무 경험을 보유하고, 엣지와 클라우드의 특성을 고려한 시스템 아키텍처를 설계할 수 있으신 분 viii. 모델 양자화 및 엣지디바이스 추론 최적화 경험자 ix. 신발 또는 관련 제조업 분야 경력 시 우대",,,,및 복리 후생] * 연봉 : 동종 업계 최고 대우 보장 성과에 따른 Incentive Bonus 및 직무 중요도에 따른 Retention Bonus 적용 직무 성과에 따른 Option 제공 예정 - 식사,,,,,,2026-09-08 13:48:42
https://jumpit.saramin.co.kr/position/54730671,,,"i. 제조 현장의 불량검출 요구사항을 분석하고, AI 적용 가능성과기술적 한계를 검토 ii. 불량 유형, 판정 기준, 라벨링 기준을 현업과 함께 정의하고 데이터셋을 정비 iii. Al Model 성능개선을 위한 이미지 데이터 수집, 전처리 및 분석 iv. 객체검출, 분류, 세그멘테이션, 이상탐지 모델을 개발하고 성능을 검증 v. 조명, 카메라, 해상도, 촬영 조건 등 영상 취득 환경의 문제를 분석하고 개선안 제안 vi. 모델 정확도뿐 아니라 미검출, 과검출, 처리속도, 운영 안정성을 기준으로 현장 적용성 평가 vii. 프로젝트의 기술적 리스크와 선행조건을 정리하고, 실현 가능한 목표와 개발 범위를 제안","i. 관련 분야 박사 학위 소지자 (컴퓨터 공학, 전자공학, 수학 등) - 컴퓨터 비전 또는 딥러닝 모델 개발 경험 ii. Python, PyTorch, Keras 등 AI 개발 도구 및 프레임워크에 대한 숙련도 - 데이터 품질, 라벨 기준, 촬영 환경이 모델 성능에 미치는 영향을 이해하는 분 - 실험 결과와 기술적 한계를 객관적으로 문서화할 수 있는 분 - 불명확한 요구사항을 구조화하고 관계자와 기술적으로 조율할 수 있는 분","i. 연구 논문 발표 및 특허 출원 경험 ii. 제조업 검사, 머신비전 또는 이상탐지 프로젝트 경험 iii. 카메라, 렌즈, 조명 등 비전 하드웨어에 대한 기본 이해 iv. 데이터 수집 및 라벨링 프로세스 설계 경험 v. PoC부터 현장 배포·운영까지의 경험",,,,및 복리 후생] * 연봉 : 동종 업계 최고 대우 보장 성과에 따른 Incentive Bonus 및 직무 중요도에 따른 Retention Bonus 적용 직무 성과에 따른 Option 제공 예정 - 식사,,,,,,2026-09-08 13:48:43
