사이트,회사명,공고제목,직무,경력,고용형태,지역,기술스택,마감일,공고URL,외부원본ID,수집시각,학력
커리어부산,한국골프캐디협회,대기업 골프장호텔 외식사업부(정규직)모집,"레저.스포츠, 외식.식음료.요리",신입,정규직,경기 전지역,,2026-09-08,https://job.career.co.kr/recruit/view/21975838,career:21975838,2026-09-08 13:51:09,학력무관
커리어부산,인카금융서비스(주),금융조직을 이끌 차세대 리더를 모집합니다.,금융.보험영업,경력무관,프리랜서,서울 전지역,,2026-11-06,https://job.career.co.kr/recruit/view/22117569,career:22117569,2026-09-08 13:51:09,학력무관
커리어부산,(주)굿앤피플컴퍼니,롯데홈쇼핑 택배 배송 기사 채용 공고,"유통.물류, 배송.운전.택배",경력무관,"정규직,","프리랜서, 계약직 대전 전지역",,2026-11-04,https://job.career.co.kr/recruit/view/22111783,career:22111783,2026-09-08 13:51:09,학력무관
커리어부산,(주)링크프라이스,[링크프라이스] 온라인 검색광고 마케터 채용(신입),"마케팅.브랜드, 웹기획.웹마케팅.PM","경력무관 (2,3년)↑",정규직,부산 동구,,상시채용,https://job.career.co.kr/recruit/view/22103185,career:22103185,2026-09-08 13:51:09,대졸
커리어부산,(주)링크프라이스,"[부산범일동] 온라인 검색광고 마케터 신입 채용(3,000+성과급)","마케팅.브랜드, 웹기획.웹마케팅.PM","경력무관 (2,3년)↑",정규직,부산 동구,,상시채용,https://job.career.co.kr/recruit/view/22103184,career:22103184,2026-09-08 13:51:09,대졸
커리어부산,(주)진보화물자동차,[의정부지역]화물운송직업에도 남다른 수준이 있습니다(고정급완제)5톤 기사모집,배송.운전.택배,경력무관,"정규직,",계약직 서울 전지역,,2026-10-28,https://job.career.co.kr/recruit/view/22097198,career:22097198,2026-09-08 13:51:09,학력무관
커리어부산,(주)진보화물자동차,500여명 기사님들의 신뢰 기업 [남양주 지역]화물 기사 모십니다/고정완제,배송.운전.택배,경력무관,"정규직,",계약직 서울 전지역,,2026-10-15,https://job.career.co.kr/recruit/view/22070497,career:22070497,2026-09-08 13:51:09,학력무관
커리어부산,(주)현대그린푸드,[현대그린푸드] 외식부분 홀서비스·판매 등 상시채용,"판매.매장관리, 외식.식음료.요리",경력 년수무관,정규직,서울 전지역,,상시채용,https://job.career.co.kr/recruit/view/22039271,career:22039271,2026-09-08 13:51:09,학력무관
커리어부산,엘앤피자동차코리아(주),[글로벌 자동차 부품사] CATIA 설계 엔지니어 경력 (부산),기계.자동차.조선.철강,경력 4년 (4년)↑,정규직,부산 사상구,,2026-09-19,https://job.career.co.kr/recruit/view/22007553,career:22007553,2026-09-08 13:51:09,대졸
커리어부산,주식회사 케이엔엔디앤씨,"[해운대구청 채용대행] 만세 365병원 ""경비원"" 모집",,경력무관,계약직,부산 중구,,상시채용,https://job.career.co.kr/recruit/view/22193473,career:22193473,2026-09-08 13:51:09,학력무관
커리어부산,주식회사아스타아이비에스,영도 HJ중공업 특수경비원 [경력무관],,경력무관,계약직,부산 영도구,,2026-09-11,https://job.career.co.kr/recruit/view/22193472,career:22193472,2026-09-08 13:51:09,고졸↑
커리어부산,(주)부모사랑재가센터,[ 수영구 광안동(망미역 인근) ] 재가요양보호사 모집,,경력무관,정규직,부산 수영구,,상시채용,https://job.career.co.kr/recruit/view/22193471,career:22193471,2026-09-08 13:51:09,학력무관
커리어부산,마리재가복지센터,[ 광안동 ] 재가요양보호사 모집,,경력무관,정규직,부산 수영구,,상시채용,https://job.career.co.kr/recruit/view/22193470,career:22193470,2026-09-08 13:51:09,학력무관
커리어부산,가안방문요양센터,[동삼동] 4등급 (85세) 여자어르신 주3일(09:00~12:00) 재가요양보호사 모집,,경력무관,정규직,부산 영도구,,상시채용,https://job.career.co.kr/recruit/view/22193469,career:22193469,2026-09-08 13:51:09,학력무관
커리어부산,휘림한방병원,[덕포동[ 휘림한방병원 조리사 모집,,경력무관,정규직,부산 사상구,,2026-11-06,https://job.career.co.kr/recruit/view/22193468,career:22193468,2026-09-08 13:51:09,학력무관
커리어부산,남부건업(주),아파트 미화원 [대신2차푸르지오],,경력무관,계약직,부산 서구,,상시채용,https://job.career.co.kr/recruit/view/22193467,career:22193467,2026-09-08 13:51:09,학력무관
커리어부산,백세재가노인복지센터,[초읍동] 요양보호사 선생님 모집 (3등급 여자어르신),,경력무관,정규직,부산 부산진구,,2026-09-21,https://job.career.co.kr/recruit/view/22193466,career:22193466,2026-09-08 13:51:09,학력무관
커리어부산,으뜸재가복지센터,[ 서동 ] 재가요양보호사 모집,,경력무관,정규직,부산 금정구,,상시채용,https://job.career.co.kr/recruit/view/22193465,career:22193465,2026-09-08 13:51:09,학력무관
커리어부산,주식회사 비씨에스,[낙민동] 동래우성아파트 미화원 모집,,경력무관,정규직,부산 동래구,,상시채용,https://job.career.co.kr/recruit/view/22193464,career:22193464,2026-09-08 13:51:09,학력무관
커리어부산,（주）삼구아이앤씨,(주)삼구아이앤씨 - 이케아 동부산 미화원 구인(마감조),,경력무관,계약직,부산 기장군,,상시채용,https://job.career.co.kr/recruit/view/22193463,career:22193463,2026-09-08 13:51:09,학력무관
커리어부산,(주)유한에스피엠,수출포장 승무원 모집,,경력무관,정규직,부산 강서구,,2026-09-21,https://job.career.co.kr/recruit/view/22193462,career:22193462,2026-09-08 13:51:09,학력무관
커리어부산,국민방문 요양센터,재가센터 사회복지사 신규 채용,,경력,정규직,부산 해운대구,,2026-09-21,https://job.career.co.kr/recruit/view/22193118,career:22193118,2026-09-08 13:51:09,학력무관
커리어부산,주식회사 하나종합관리,거제센트럴자이 아파트미화구인,,경력무관,계약직,부산 연제구,,상시채용,https://job.career.co.kr/recruit/view/22193117,career:22193117,2026-09-08 13:51:09,학력무관
커리어부산,(주)태광레이저,납품 기사 모집,,경력무관,정규직,부산 사상구,,상시채용,https://job.career.co.kr/recruit/view/22193116,career:22193116,2026-09-08 13:51:09,학력무관
커리어부산,"더블에이치,범표어묵남포본점",[부산진여성인력개발센터 채용대행]_온라인 판매 사이트 운영 및 SNS관리 사무원 모집,,경력무관,계약직,부산 중구,,2026-09-30,https://job.career.co.kr/recruit/view/22193031,career:22193031,2026-09-08 13:51:09,학력무관
커리어부산,주식회사 하나종합관리,&lt;채용대행&gt; 정관계룡리슈빌 아파트 미화원,,경력무관,계약직,부산 기장군,,상시채용,https://job.career.co.kr/recruit/view/22193030,career:22193030,2026-09-08 13:51:09,학력무관
커리어부산,주식회사 나래푸드원,식품 및 소스 생산직 직원 구인,,경력무관,계약직,부산 기장군,,2026-09-27,https://job.career.co.kr/recruit/view/22193029,career:22193029,2026-09-08 13:51:09,학력무관
커리어부산,주식회사 하나종합관리,[채용대행] 안락동 경동리인 미화원,,경력,계약직,부산 동래구,,상시채용,https://job.career.co.kr/recruit/view/22193028,career:22193028,2026-09-08 13:51:09,학력무관
커리어부산,주식회사 하나종합관리,&lt;채용대행&gt; 연산대진그린타워 아파트 미화원,,경력무관,계약직,부산 연제구,,상시채용,https://job.career.co.kr/recruit/view/22193027,career:22193027,2026-09-08 13:51:09,학력무관
커리어부산,동래 센트럴 정형외과 의원,방사선사 구인합니다,,경력,계약직,부산 동래구,,상시채용,https://job.career.co.kr/recruit/view/22193026,career:22193026,2026-09-08 13:51:09,학력무관
커리어부산,주식회사 아이앤유네트웍스,[동래새일 채용대행] 해외영업관리 경력직 채용,,경력 (4년)↑,정규직,부산 해운대구,,상시채용,https://job.career.co.kr/recruit/view/22193025,career:22193025,2026-09-08 13:51:09,대졸
커리어부산,사하노인복지센터,[서구] 재가요양보호사 구인,,경력무관,정규직,부산 서구,,상시채용,https://job.career.co.kr/recruit/view/22193024,career:22193024,2026-09-08 13:51:09,학력무관
커리어부산,가동재가복지센터,[정관읍] 4등급 남자어르신 돌봄,,경력무관,정규직,부산 기장군,,상시채용,https://job.career.co.kr/recruit/view/22193023,career:22193023,2026-09-08 13:51:09,학력무관
커리어부산,주식회사 장풍이노베이션,대동병원 미화원 모집,,경력무관,정규직,부산 동래구,,상시채용,https://job.career.co.kr/recruit/view/22193022,career:22193022,2026-09-08 13:51:09,학력무관
커리어부산,가동재가복지센터,[정관읍] 3등급 여자어르신 돌봄,,경력무관,정규직,부산 기장군,,상시채용,https://job.career.co.kr/recruit/view/22193021,career:22193021,2026-09-08 13:51:09,학력무관
커리어부산,로뎀복지센터,[연산동] 재가요양보호사 모집,,경력무관,정규직,부산 연제구,,상시채용,https://job.career.co.kr/recruit/view/22193020,career:22193020,2026-09-08 13:51:09,학력무관
커리어부산,스폰지노인복지센터,[개금동] 2등급 재가요양보호사 모집,,경력,정규직,부산 부산진구,,상시채용,https://job.career.co.kr/recruit/view/22193019,career:22193019,2026-09-08 13:51:09,학력무관
커리어부산,어부바주간보호센터,[주간보호센터] 요양보호사 채용  //  긴급,,경력무관,계약직,부산 북구,,2026-10-06,https://job.career.co.kr/recruit/view/22193018,career:22193018,2026-09-08 13:51:09,학력무관
커리어부산,조은재가복지센터,[개금동] 4등급 재가요양보호사 모집,,경력무관,정규직,부산 부산진구,,상시채용,https://job.career.co.kr/recruit/view/22193017,career:22193017,2026-09-08 13:51:09,학력무관
커리어부산,희망재가복지센터,[금정구 장전동] 재가요양보호사 모집,,경력무관,정규직,부산 금정구,,상시채용,https://job.career.co.kr/recruit/view/22193016,career:22193016,2026-09-08 13:51:09,학력무관
커리어부산,로뎀복지센터,[명장동] 긴시간 재가요양보호사 모집,,경력무관,정규직,부산 동래구,,상시채용,https://job.career.co.kr/recruit/view/22193014,career:22193014,2026-09-08 13:51:09,학력무관
커리어부산,은혜재가복지센터,[남구 대연동] 재가요양보호사 모집,,경력무관,정규직,부산 남구,,상시채용,https://job.career.co.kr/recruit/view/22193013,career:22193013,2026-09-08 13:51:09,학력무관
커리어부산,은혜재가복지센터,[사상구 학장동] 재가요양보호사 모집,,경력무관,정규직,부산 사상구,,상시채용,https://job.career.co.kr/recruit/view/22193012,career:22193012,2026-09-08 13:51:09,학력무관
커리어부산,웃는얼굴 재가복지센터,[남천동] 3등급 재가요양보호사 모집,,경력무관,정규직,부산 수영구,,상시채용,https://job.career.co.kr/recruit/view/22193011,career:22193011,2026-09-08 13:51:09,학력무관
커리어부산,웃는얼굴 재가복지센터,[광안동] 1등급 재가요양보호사 모집,,경력무관,정규직,부산 수영구,,상시채용,https://job.career.co.kr/recruit/view/22193010,career:22193010,2026-09-08 13:51:09,학력무관
커리어부산,(주)한결좋은노인복지센터,[부전동] 4등급 부부대상자 재가요양보호사 모집,,경력,정규직,부산 부산진구,,상시채용,https://job.career.co.kr/recruit/view/22193009,career:22193009,2026-09-08 13:51:09,학력무관
커리어부산,(주)제일편한복지센터,[남항동] 재가요양보호사 모집,,경력무관,정규직,부산 영도구,,상시채용,https://job.career.co.kr/recruit/view/22193008,career:22193008,2026-09-08 13:51:09,학력무관
커리어부산,(주)제일편한복지센터,[반여동] 재가요양보호사 모집,,경력무관,정규직,부산 해운대구,,상시채용,https://job.career.co.kr/recruit/view/22193007,career:22193007,2026-09-08 13:51:09,학력무관
커리어부산,풍성한방문요양센터,[부산진구 연지동] 재가요양보호사 모집,,경력무관,정규직,부산 부산진구,,상시채용,https://job.career.co.kr/recruit/view/22193006,career:22193006,2026-09-08 13:51:09,학력무관
커리어부산,한빛재가노인복지센터,[연제구] 재가요양보호사 모집,,경력무관,정규직,부산 연제구,,상시채용,https://job.career.co.kr/recruit/view/22193005,career:22193005,2026-09-08 13:51:09,학력무관
커리어부산,(주)태성물산,생산관리직(현장) 채용,,경력무관,정규직,부산 사하구,,상시채용,https://job.career.co.kr/recruit/view/22193004,career:22193004,2026-09-08 13:51:10,학력무관
커리어부산,(주)태성물산,현장 생산직원 구인,,경력무관,정규직,부산 사하구,,상시채용,https://job.career.co.kr/recruit/view/22193003,career:22193003,2026-09-08 13:51:10,학력무관
커리어부산,건강세상재가노인복지센터,[신평동] 재가요양보호사 구인,,경력무관,정규직,부산 사하구,,상시채용,https://job.career.co.kr/recruit/view/22193002,career:22193002,2026-09-08 13:51:10,학력무관
커리어부산,은혜재가복지센터,[남구 용호동] 재가요양보호사 모집,,경력무관,정규직,부산 남구,,상시채용,https://job.career.co.kr/recruit/view/22193001,career:22193001,2026-09-08 13:51:10,학력무관
커리어부산,건강세상재가노인복지센터,[동삼1동] 재가요양보호사 구인,,경력무관,정규직,부산 영도구,,상시채용,https://job.career.co.kr/recruit/view/22193000,career:22193000,2026-09-08 13:51:10,학력무관
커리어부산,은혜재가복지센터,[동래구 사직동] 재가요양보호사 모집,,경력무관,정규직,부산 동래구,,상시채용,https://job.career.co.kr/recruit/view/22192999,career:22192999,2026-09-08 13:51:10,학력무관
커리어부산,(주)아람인테크,[주5일근무]유플러스감전점 주방보조 구인,,경력무관,계약직,부산 사상구,,2026-10-31,https://job.career.co.kr/recruit/view/22192926,career:22192926,2026-09-08 13:51:10,학력무관
커리어부산,태원산업,[사상새일 채용대행] 성형(프레스) 인원 충원,,경력,계약직,부산 사상구,,상시채용,https://job.career.co.kr/recruit/view/22192925,career:22192925,2026-09-08 13:51:10,학력무관
커리어부산,동행재가노인복지센터,[광안동]재가요양보호사,,경력무관,정규직,부산 수영구,,상시채용,https://job.career.co.kr/recruit/view/22192861,career:22192861,2026-09-08 13:51:10,학력무관
커리어부산,에스제이청소용역대행,개금동-미래여성병원 세탁원 모집 【경총 중장년내일센터 채용대행】,,경력무관,계약직,부산 부산진구,,상시채용,https://job.career.co.kr/recruit/view/22192689,career:22192689,2026-09-08 13:51:10,학력무관
커리어부산,（주）에스엔피,삼성전기 부산공장(녹산) 직원식당 파트직 주방 보조원 모집 【경총 중장년내일센터 채용대행】,,경력무관,계약직,부산 강서구,,2026-09-21,https://job.career.co.kr/recruit/view/22192686,career:22192686,2026-09-08 13:51:10,학력무관
커리어부산,（주）에스엔피,동래베네스트 골프클럽(남산 지하철역) 직원식당 조리원 모집【경총 중장년내일센터 채용대행】,,경력무관,계약직,부산 금정구,,2026-09-21,https://job.career.co.kr/recruit/view/22192685,career:22192685,2026-09-08 13:51:10,학력무관
커리어부산,아빠컵볶이,[암남동]판매 및 매장관리,,경력,정규직,부산 서구,,상시채용,https://job.career.co.kr/recruit/view/22192670,career:22192670,2026-09-08 13:51:10,고졸↑
커리어부산,가족사랑재가복지센터,[동삼동]재가요양보호사,,경력무관,정규직,부산 영도구,,2026-09-21,https://job.career.co.kr/recruit/view/22192669,career:22192669,2026-09-08 13:51:10,학력무관
커리어부산,주식회사 달명복지그룹,[전포동] 재가요양보호사,,경력무관,정규직,부산 부산진구,,상시채용,https://job.career.co.kr/recruit/view/22192668,career:22192668,2026-09-08 13:51:10,학력무관
커리어부산,주식회사 달명복지그룹,[용호동] 재가요양보호사,,경력무관,계약직,부산 남구,,상시채용,https://job.career.co.kr/recruit/view/22192667,career:22192667,2026-09-08 13:51:10,학력무관
커리어부산,라메르관광호텔부산해수랜드(주),[호텔세탁실]직원채용합니다,,신입,계약직,부산 동구,,상시채용,https://job.career.co.kr/recruit/view/22192666,career:22192666,2026-09-08 13:51:10,학력무관
커리어부산,(주)동양이엠에스,[강서구 화전산단] 회사 구내식당 조리원,,경력,계약직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22192665,career:22192665,2026-09-08 13:51:10,학력무관
커리어부산,(주)동양이엠에스,[성북동]구내식당 조리원,,경력무관,계약직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22192664,career:22192664,2026-09-08 13:51:10,학력무관
커리어부산,(주)비전재가복지센터,[민락동]요양보호사,,경력무관,정규직,부산 수영구,,상시채용,https://job.career.co.kr/recruit/view/22192663,career:22192663,2026-09-08 13:51:10,학력무관
커리어부산,부모사랑재가복지센터,[청학동]재가요양보호사,,경력무관,정규직,부산 영도구,,상시채용,https://job.career.co.kr/recruit/view/22192662,career:22192662,2026-09-08 13:51:10,학력무관
커리어부산,디케이(DK)이앤씨,[도로안전시설물] 보수공사 및 복구작업,,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22192661,career:22192661,2026-09-08 13:51:10,학력무관
커리어부산,(주)한울타리 실버케어,[감천로210번길]요양보호사,,경력무관,정규직,부산 사하구,,2026-09-21,https://job.career.co.kr/recruit/view/22192660,career:22192660,2026-09-08 13:51:10,학력무관
커리어부산,미진기업(주),[수안동]병원주차관리원(경력있으신분),,경력,계약직,부산 동래구,,상시채용,https://job.career.co.kr/recruit/view/22192659,career:22192659,2026-09-08 13:51:10,학력무관
커리어부산,주식회사 지엔비,[다대동]아파트 미화원 구인,,경력,계약직,부산 사하구,,2026-09-21,https://job.career.co.kr/recruit/view/22192658,career:22192658,2026-09-08 13:51:10,학력무관
커리어부산,주식회사 달명복지그룹,[용호동]요양보호사 구인,,경력무관,정규직,부산 남구,,상시채용,https://job.career.co.kr/recruit/view/22192657,career:22192657,2026-09-08 13:51:10,학력무관
커리어부산,주식회사이트락,전설의우대갈비 해운대직영점 홀직원 채용공고,,경력무관,계약직,부산 해운대구,,2026-09-21,https://job.career.co.kr/recruit/view/22192175,career:22192175,2026-09-08 13:51:10,학력무관
커리어부산,주식회사 레보록스,주식회사 레보록스 26년 하반기 남부지사 영업 담당자 채용,,"경력 (2,3년)↑",정규직,부산 사상구,,2026-09-30,https://job.career.co.kr/recruit/view/22191984,career:22191984,2026-09-08 13:51:10,대졸
커리어부산,위킵 주식회사,[부산/계약직] 강서구 저온센터 물류운영 계약직 채용,,경력무관,계약직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22190652,career:22190652,2026-09-08 13:51:10,학력무관
커리어부산,주식회사삼정기업,부산 롯데백화점 광복점 미화직 사원 모집합니다,,경력무관,계약직,부산 중구,,2026-10-23,https://job.career.co.kr/recruit/view/22190407,career:22190407,2026-09-08 13:51:10,학력무관
커리어부산,주식회사프로텍트,사무실 청소원모집 / 해운대아이파크 아파트 상가 내,,경력무관,정규직,부산 해운대구,,2026-09-21,https://job.career.co.kr/recruit/view/22190258,career:22190258,2026-09-08 13:51:10,학력무관
커리어부산,동연오토텍주식회사,동연오토텍㈜ 기장2공장 생산팀 사원모집,,경력무관,정규직,부산 기장군,,상시채용,https://job.career.co.kr/recruit/view/22189802,career:22189802,2026-09-08 13:51:10,학력무관
커리어부산,두텍주식회사,크레인 유지보수 건설현장 신호수 모집의 건,,경력,계약직,부산 남구,,상시채용,https://job.career.co.kr/recruit/view/22189787,career:22189787,2026-09-08 13:51:10,학력무관
커리어부산,세강,압축고철장 생철압축 생산 및 현장업무,,경력,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22189687,career:22189687,2026-09-08 13:51:10,학력무관
커리어부산,주식회사해성피팅,CNC 선반 생산,,경력,정규직,부산 강서구,,2026-09-21,https://job.career.co.kr/recruit/view/22189686,career:22189686,2026-09-08 13:51:10,학력무관
커리어부산,대성튜나,"""냉동참치,냉동수산물 유통 직원 모집""",,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22189685,career:22189685,2026-09-08 13:51:10,학력무관
커리어부산,(주)대성하이텍,1톤 2.5톤 운전기사 모집,,경력,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22189684,career:22189684,2026-09-08 13:51:10,학력무관
커리어부산,가가재가노인복지센터,80대 여자 어르신을 위한 주례 양지마을 요양보호사 채용,,경력무관,정규직,부산 사상구,,상시채용,https://job.career.co.kr/recruit/view/22189683,career:22189683,2026-09-08 13:51:10,학력무관
커리어부산,(주)부성시스템,[(주)부성시스템] 제조업 생산직 모집합니다. (제조 생산경험자 우대),,경력무관,계약직,부산 사상구,,상시채용,https://job.career.co.kr/recruit/view/22189682,career:22189682,2026-09-08 13:51:10,고졸↑
커리어부산,한누리케어 주식회사,식판 세척 및도시락 분리 청소 설거지,,경력무관,정규직,부산 사상구,,2026-09-21,https://job.career.co.kr/recruit/view/22189681,career:22189681,2026-09-08 13:51:10,학력무관
커리어부산,스왈록아시아주식회사,안전벨트 제조.생산직원 모집합니다. (미싱사 ),,경력무관,정규직,부산 사상구,,2026-09-20,https://job.career.co.kr/recruit/view/22189680,career:22189680,2026-09-08 13:51:10,학력무관
커리어부산,주식회사미래금속테크,스텐레스표면처리(산처리) 경력 및 신입직원 모집,,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22189679,career:22189679,2026-09-08 13:51:10,학력무관
커리어부산,디오더블유 (DOW),"MCT(수직,수평) 고급기술자 모집/연봉 7000만원이상/경력 및 능력에 따라 협의 가능",,경력,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22189678,career:22189678,2026-09-08 13:51:10,학력무관
커리어부산,(주) 금빛재활주간보호센터,부산 강서구 금빛주간보호센터 조리원 채용,,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22189677,career:22189677,2026-09-08 13:51:10,학력무관
커리어부산,화성금속공업(주),생산부 사원모집(합금철 생산업무),,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22189676,career:22189676,2026-09-08 13:51:10,학력무관
커리어부산,한솔피플마스타주식회사,[급구] 수영구 망미동 소재 오피스텔 경비원 모집,,경력무관,계약직,부산 수영구,,상시채용,https://job.career.co.kr/recruit/view/22189675,career:22189675,2026-09-08 13:51:10,학력무관
커리어부산,주식회사 아임솔,[감전동] 신발 인솔 생산직 사원 모집,,경력무관,정규직,부산 사상구,,상시채용,https://job.career.co.kr/recruit/view/22189674,career:22189674,2026-09-08 13:51:10,학력무관
커리어부산,파이오니아메탈베어링주식회사,현장 보조 단순 종사자 모집 합니다. (운전 경력자 우대),,경력무관,정규직,부산 강서구,,2026-09-22,https://job.career.co.kr/recruit/view/22189673,career:22189673,2026-09-08 13:51:10,학력무관
커리어부산,파이오니아메탈베어링주식회사,범용선반 생산직 사원을 모집합니다.(경력),,경력,정규직,부산 강서구,,2026-09-22,https://job.career.co.kr/recruit/view/22189672,career:22189672,2026-09-08 13:51:10,학력무관
커리어부산,항성산업사,자동차부품관련 프레스 조작원,,경력,정규직,부산 강서구,,2026-09-30,https://job.career.co.kr/recruit/view/22189671,career:22189671,2026-09-08 13:51:10,학력무관
커리어부산,항성산업사,자동차부품 금형 프레스 관리자 모집,,경력,정규직,부산 강서구,,2026-09-30,https://job.career.co.kr/recruit/view/22189670,career:22189670,2026-09-08 13:51:12,학력무관
커리어부산,부곡스텐레스（주),부곡스텐레스(주)생산직 사원 (정규직) 모집,,경력무관,정규직,부산 강서구,,2026-10-31,https://job.career.co.kr/recruit/view/22189669,career:22189669,2026-09-08 13:51:12,학력무관
커리어부산,태경전기,mct 경력 오퍼레이터 모집,,경력,정규직,부산 강서구,,2026-09-30,https://job.career.co.kr/recruit/view/22189668,career:22189668,2026-09-08 13:51:12,학력무관
커리어부산,(주)태일상사,주류배송기사모집,,경력무관,정규직,부산 사상구,,2026-09-30,https://job.career.co.kr/recruit/view/22189667,career:22189667,2026-09-08 13:51:12,학력무관
커리어부산,베스티움 에코포레 어린이집,어린이집 보조교사 (육아휴직 대체) 모집,,경력무관,계약직,부산 북구,,2026-09-30,https://job.career.co.kr/recruit/view/22189666,career:22189666,2026-09-08 13:51:12,학력무관
커리어부산,(주)삼광기업,[기업부설연구소]도료(세라믹코팅제)연구원 채용,,"경력무관 (2,3년)↑",정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22189665,career:22189665,2026-09-08 13:51:12,대졸
커리어부산,（주）원플랜트,(주)원플랜트 품질관리사무원 채용합니다.,,경력무관,정규직,부산 강서구,,2026-09-23,https://job.career.co.kr/recruit/view/22189663,career:22189663,2026-09-08 13:51:12,학력무관
커리어부산,(주)종합폴스타,선박엔진부품 포장작업 및 지게차 운전원 채용,,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22189662,career:22189662,2026-09-08 13:51:12,학력무관
커리어부산,주식회사 와이디테크,레디알 밀링 작업자 채용,,경력,계약직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22189661,career:22189661,2026-09-08 13:51:12,학력무관
커리어부산,(주)성진비엠,"용접원 모집 (CO2, 솔리드 용접 가능자)",,경력,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22189660,career:22189660,2026-09-08 13:51:12,학력무관
커리어부산,(주)디에스엠,영업관리직원을 모집합니다,,신입,정규직,부산 강서구,,2026-09-22,https://job.career.co.kr/recruit/view/22189659,career:22189659,2026-09-08 13:51:12,학력무관
커리어부산,주식회사 우경산업,용접회사 현장정리및 현장인원관리직 구인공고합니다,,경력,정규직,부산 강서구,,2026-09-30,https://job.career.co.kr/recruit/view/22189657,career:22189657,2026-09-08 13:51:12,학력무관
커리어부산,(주)디에스엠,품질관리 직원을 모집합니다,,경력,정규직,부산 강서구,,2026-09-22,https://job.career.co.kr/recruit/view/22189656,career:22189656,2026-09-08 13:51:12,학력무관
커리어부산,조인트레이딩주식회사,무역 사무원 채용,,경력무관 (4년)↑,정규직,부산 강서구,,2026-09-15,https://job.career.co.kr/recruit/view/22189655,career:22189655,2026-09-08 13:51:12,대졸
커리어부산,성산기계공업사,[강동동]CNC선반 가공원,,경력무관,정규직,부산 강서구,,2026-09-20,https://job.career.co.kr/recruit/view/22189654,career:22189654,2026-09-08 13:51:12,학력무관
커리어부산,애니백,비닐 포장지 제조 공장 생산 사원 모집,,신입,정규직,부산 강서구,,2026-09-21,https://job.career.co.kr/recruit/view/22189653,career:22189653,2026-09-08 13:51:12,학력무관
커리어부산,（주）유진코 메탈,납품 및 영업지원,,경력무관,정규직,부산 강서구,,2026-10-10,https://job.career.co.kr/recruit/view/22189652,career:22189652,2026-09-08 13:51:12,학력무관
커리어부산,동진테크,"CNC 보링, 밀링, 플레나밀러(오면가공기) 가공장비조작원 모집",,경력,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22189651,career:22189651,2026-09-08 13:51:12,학력무관
커리어부산,주식회사 진성기업,금속제품 제조업 현장관리자 채용 (경력자),,경력,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22189650,career:22189650,2026-09-08 13:51:12,학력무관
커리어부산,선도테크,지게차 운전원,,경력무관,정규직,부산 강서구,,2026-09-30,https://job.career.co.kr/recruit/view/22189649,career:22189649,2026-09-08 13:51:12,학력무관
커리어부산,리오기업,금속표면처리 도장공 모집,,신입,정규직,부산 강서구,,2026-09-23,https://job.career.co.kr/recruit/view/22189648,career:22189648,2026-09-08 13:51:12,학력무관
커리어부산,지원정밀,"소형 플라스틱, 고무 사출 제품에 대한 품질관리 경력직을 모집합니다",,경력,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22189647,career:22189647,2026-09-08 13:51:12,학력무관
커리어부산,민창철강(주),철판 상하차 및 샤링절단원 모집,,경력무관,계약직,부산 사상구,,2026-09-20,https://job.career.co.kr/recruit/view/22189646,career:22189646,2026-09-08 13:51:12,학력무관
커리어부산,동창종합건재(주),"목재 및 건축 자재 수입, 판매 업체에서 다양한 업무를 책임질 매출,영업,판매 관리원을 모집합니다.",,경력무관,정규직,부산 사상구,,2026-11-06,https://job.career.co.kr/recruit/view/22189645,career:22189645,2026-09-08 13:51:12,학력무관
커리어부산,제일산업,분체도장업체 현장보조 구합니다.,,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22189644,career:22189644,2026-09-08 13:51:12,학력무관
커리어부산,(주)새손,★조리사 /조리보조 채용-부산(동래구청)구내식당,,경력,계약직,부산 동래구,,2026-09-21,https://job.career.co.kr/recruit/view/22189643,career:22189643,2026-09-08 13:51:12,학력무관
