대분류코드,대분류명,중분류코드,소분류코드,직종코드,직종명,부산공고수(자동분류분)
2,교육·법률·사회복지·경찰·소방·군인,21,214,214406,기타 기술·기능 강사,
2,교육·법률·사회복지·경찰·소방·군인,21,214,214500,간호조무 및 요양보호 강사,1
2,교육·법률·사회복지·경찰·소방·군인,21,214,214600,자동차 운전 강사,2
2,교육·법률·사회복지·경찰·소방·군인,21,214,214700,예능 강사,
2,교육·법률·사회복지·경찰·소방·군인,21,214,214701,미술 강사,8
2,교육·법률·사회복지·경찰·소방·군인,21,214,214702,음악 강사,1
2,교육·법률·사회복지·경찰·소방·군인,21,214,214703,무용 강사,
2,교육·법률·사회복지·경찰·소방·군인,21,214,214704,기타 예능 강사(바둑·웅변·연기·꽃꽂이·종이접기 등),
2,교육·법률·사회복지·경찰·소방·군인,21,214,214900,기타 문리·기술 및 예능 강사(교육연수기관 및 기업체내 강사 포함),
2,교육·법률·사회복지·경찰·소방·군인,21,215,215100,장학관·연구관 및 교육 관련 전문가,
2,교육·법률·사회복지·경찰·소방·군인,21,215,215101,장학관·연구관·입학사정관,
2,교육·법률·사회복지·경찰·소방·군인,21,215,215102,교재·교구 및 e-learning 교육 전문가,1
2,교육·법률·사회복지·경찰·소방·군인,21,215,215200,대학 교육 조교(연구 조교 포함),1
2,교육·법률·사회복지·경찰·소방·군인,21,215,215300,교사보조 및 관련 종사원,2
2,교육·법률·사회복지·경찰·소방·군인,21,215,215900,기타 교사보조 및 아동돌봄 종사원,
2,교육·법률·사회복지·경찰·소방·군인,22,221,221100,판사 및 검사,
2,교육·법률·사회복지·경찰·소방·군인,22,221,221200,변호사,5
2,교육·법률·사회복지·경찰·소방·군인,22,221,221300,법무사 및 집행관,
2,교육·법률·사회복지·경찰·소방·군인,22,221,221400,변리사,1
2,교육·법률·사회복지·경찰·소방·군인,22,221,221900,기타 법률 전문가(외국 변호사 등),
2,교육·법률·사회복지·경찰·소방·군인,22,222,222000,법률 관련 사무원,
2,교육·법률·사회복지·경찰·소방·군인,22,222,222001,"법률 사무원(법원, 로펌, 법무사무소 등)",20
2,교육·법률·사회복지·경찰·소방·군인,22,222,222002,특허·저작권 사무원,
2,교육·법률·사회복지·경찰·소방·군인,22,222,222003,법무 사무원(일반 기업체),1
2,교육·법률·사회복지·경찰·소방·군인,23,231,231100,사회복지사,126
2,교육·법률·사회복지·경찰·소방·군인,23,231,231101,사회복지사(사회복지시설),45
2,교육·법률·사회복지·경찰·소방·군인,23,231,231102,사회복지사(공공행정),
2,교육·법률·사회복지·경찰·소방·군인,23,231,231103,사회복지프로그램 운영자,
2,교육·법률·사회복지·경찰·소방·군인,23,231,231104,방과후 교사 및 지도사,
2,교육·법률·사회복지·경찰·소방·군인,23,231,231200,상담 전문가,
2,교육·법률·사회복지·경찰·소방·군인,23,231,231201,심리상담 전문가,3
2,교육·법률·사회복지·경찰·소방·군인,23,231,231202,가족·학교·아동·청소년·노인·중독 등 상담 전문가,
2,교육·법률·사회복지·경찰·소방·군인,23,231,231300,청소년 지도사,1
2,교육·법률·사회복지·경찰·소방·군인,23,231,231400,직업 관련 상담사,26
2,교육·법률·사회복지·경찰·소방·군인,23,231,231500,시민사회 활동가,
2,교육·법률·사회복지·경찰·소방·군인,23,232,232100,보육교사,93
2,교육·법률·사회복지·경찰·소방·군인,23,232,232200,보육 관련 시설 돌봄 종사원,5
2,교육·법률·사회복지·경찰·소방·군인,23,232,232900,기타 사회복지 전문가 및 관련 종사원,4
2,교육·법률·사회복지·경찰·소방·군인,23,232,232901,노인 생활지도원,
2,교육·법률·사회복지·경찰·소방·군인,23,232,232902,아동 생활지도원,7
2,교육·법률·사회복지·경찰·소방·군인,23,232,232903,장애인 생활지도원(장애인활동보조원 포함),43
2,교육·법률·사회복지·경찰·소방·군인,23,232,232904,그 외 사회복지 종사원,7
2,교육·법률·사회복지·경찰·소방·군인,23,233,233100,성직자,
2,교육·법률·사회복지·경찰·소방·군인,23,233,233900,기타 종교 관련 종사원,
2,교육·법률·사회복지·경찰·소방·군인,24,240,240100,경찰관 및 수사관,
2,교육·법률·사회복지·경찰·소방·군인,24,240,240200,소방관,
2,교육·법률·사회복지·경찰·소방·군인,24,240,240300,소년원 학교 교사 및 교도관,
2,교육·법률·사회복지·경찰·소방·군인,25,250,250100,영관급 이상 장교,
2,교육·법률·사회복지·경찰·소방·군인,25,250,250200,위관급 장교,
2,교육·법률·사회복지·경찰·소방·군인,25,250,250300,준사관,
2,교육·법률·사회복지·경찰·소방·군인,25,250,250400,부사관,
2,교육·법률·사회복지·경찰·소방·군인,25,250,250900,기타 군인,
3,보건·의료,30,301,301100,전문 의사,1
3,보건·의료,30,301,301200,일반 의사,
3,보건·의료,30,301,301300,한의사,2
3,보건·의료,30,301,301400,치과의사,
3,보건·의료,30,302,302000,수의사,1
3,보건·의료,30,303,303100,약사,20
3,보건·의료,30,303,303200,한약사,1
3,보건·의료,30,304,304000,간호사,227
3,보건·의료,30,304,304001,전문 간호사,1
3,보건·의료,30,304,304002,일반 간호사,42
3,보건·의료,30,304,304003,보건교사,
3,보건·의료,30,305,305000,영양사,68
3,보건·의료,30,306,306100,임상병리사,69
3,보건·의료,30,306,306200,방사선사,110
3,보건·의료,30,306,306300,치과기공사,1
3,보건·의료,30,306,306400,치과위생사,280
3,보건·의료,30,306,306500,물리 및 작업치료사,3
3,보건·의료,30,306,306501,물리치료사,139
3,보건·의료,30,306,306502,작업치료사,17
3,보건·의료,30,306,306600,임상심리사(심리치료사),2
3,보건·의료,30,306,306700,재활공학 기사(의지보조기기사),
3,보건·의료,30,306,306800,언어 및 청각능력 재활사,7
3,보건·의료,30,306,306900,기타 치료·재활사 및 의료기사,
3,보건·의료,30,306,306901,놀이·음악·미술·독서 등 치료사,1
3,보건·의료,30,306,306902,운동처방사,3
3,보건·의료,30,307,307100,"응급 구조사(인명구조원, 119구조대원 포함)",19
3,보건·의료,30,307,307200,위생사,2
3,보건·의료,30,307,307300,안경사,28
3,보건·의료,30,307,307400,보건의료정보 관리사(의무기록사),4
3,보건·의료,30,307,307500,간호조무사,1148
3,보건·의료,30,307,307501,간호조무사(요양병원 제외),9
3,보건·의료,30,307,307502,요양병원 간호조무사,1
3,보건·의료,30,307,307600,환자안전 관리사,1
3,보건·의료,30,307,307700,수의사 보조원,16
3,보건·의료,30,307,307800,안마사,
3,보건·의료,30,307,307900,기타 돌봄 및 보건 서비스 종사원,2
3,보건·의료,30,307,307901,의료 보조원,
3,보건·의료,30,307,307902,산후조리 종사원(산모 도우미),7
3,보건·의료,30,307,307903,기타 보건·의료 서비스 종사원,6
4,예술·디자인·방송·스포츠,41,411,411100,작가,23
4,예술·디자인·방송·스포츠,41,411,411200,번역가 및 통역가,
4,예술·디자인·방송·스포츠,41,411,411201,번역가(영어),2
4,예술·디자인·방송·스포츠,41,411,411202,번역가(중국어),
4,예술·디자인·방송·스포츠,41,411,411203,번역가(일본어),
4,예술·디자인·방송·스포츠,41,411,411204,번역가(기타 언어),
4,예술·디자인·방송·스포츠,41,411,411205,통역가(영어),
4,예술·디자인·방송·스포츠,41,411,411206,통역가(중국어),
4,예술·디자인·방송·스포츠,41,411,411207,통역가(일본어),
4,예술·디자인·방송·스포츠,41,411,411208,통역가(기타 언어),
4,예술·디자인·방송·스포츠,41,411,411209,수화 및 의료 통역가,
4,예술·디자인·방송·스포츠,41,411,411300,출판물 전문가,
4,예술·디자인·방송·스포츠,41,412,412000,기자 및 언론 관련 전문가,
4,예술·디자인·방송·스포츠,41,412,412001,신문·방송 기자,
4,예술·디자인·방송·스포츠,41,412,412002,잡지·생활정보지 및 기타 기자,
4,예술·디자인·방송·스포츠,41,413,413100,학예사 및 문화재 보존원,
4,예술·디자인·방송·스포츠,41,413,413101,학예사(큐레이터),1
4,예술·디자인·방송·스포츠,41,413,413102,문화재보존원(컨서베이터),
4,예술·디자인·방송·스포츠,41,413,413200,사서 및 기록물관리사,
4,예술·디자인·방송·스포츠,41,413,413201,사서,2
4,예술·디자인·방송·스포츠,41,413,413202,기록물 관리사(기록물관리전문요원),
4,예술·디자인·방송·스포츠,41,414,414100,화가 및 조각가,
4,예술·디자인·방송·스포츠,41,414,414200,사진기자 및 사진사,
4,예술·디자인·방송·스포츠,41,414,414300,만화가 및 만화영화 작가,
4,예술·디자인·방송·스포츠,41,414,414301,만화가,
4,예술·디자인·방송·스포츠,41,414,414302,만화영화 작가(애니메이터),
4,예술·디자인·방송·스포츠,41,414,414400,국악 및 전통 예능인,
4,예술·디자인·방송·스포츠,41,414,414500,지휘자‧작곡가 및 연주가,
4,예술·디자인·방송·스포츠,41,414,414600,가수 및 성악가,
4,예술·디자인·방송·스포츠,41,414,414700,무용가 및 안무가,
4,예술·디자인·방송·스포츠,41,414,414900,기타 시각 및 공연 예술가,
4,예술·디자인·방송·스포츠,41,414,414901,조련사(공연)·마술사 등 기타 시각 및 공연 예술가,
4,예술·디자인·방송·스포츠,41,414,414902,동화구연사,
4,예술·디자인·방송·스포츠,41,415,415100,제품 디자이너,7
4,예술·디자인·방송·스포츠,41,415,415101,기계·자동차·금속 제품 디자이너,
4,예술·디자인·방송·스포츠,41,415,415102,조명·전기·전자·통신 기기 디자이너,
4,예술·디자인·방송·스포츠,41,415,415103,가구 디자이너,1
4,예술·디자인·방송·스포츠,41,415,415104,"팬시, 귀금속, 생활잡화 등 기타 제품 디자이너",
4,예술·디자인·방송·스포츠,41,415,415200,패션 디자이너,3
4,예술·디자인·방송·스포츠,41,415,415201,의상 디자이너,2
4,예술·디자인·방송·스포츠,41,415,415202,직물(텍스타일) 디자이너,
4,예술·디자인·방송·스포츠,41,415,415203,가방·신발·엑세서리 디자이너,
4,예술·디자인·방송·스포츠,41,415,415300,실내장식 디자이너,
4,예술·디자인·방송·스포츠,41,415,415301,인테리어 디자이너,13
4,예술·디자인·방송·스포츠,41,415,415302,무대·세트·디스플레이 디자이너,
4,예술·디자인·방송·스포츠,41,415,415400,시각 디자이너,22
4,예술·디자인·방송·스포츠,41,415,415401,광고디자이너,6
4,예술·디자인·방송·스포츠,41,415,415402,책·인쇄물·출판 디자이너,15
4,예술·디자인·방송·스포츠,41,415,415403,포장디자이너,
4,예술·디자인·방송·스포츠,41,415,415404,일러스트레이터·삽화가,
4,예술·디자인·방송·스포츠,41,415,415405,색채전문가(컬러리스트),
4,예술·디자인·방송·스포츠,41,415,415406,기타 시각 디자이너,2
4,예술·디자인·방송·스포츠,41,415,415500,미디어 콘텐츠 디자이너,1
4,예술·디자인·방송·스포츠,41,415,415501,웹 디자이너,25
4,예술·디자인·방송·스포츠,41,415,415502,게임 디자이너,2
4,예술·디자인·방송·스포츠,41,415,415503,그래픽아트 기술자,
4,예술·디자인·방송·스포츠,41,415,415504,UX/UI 디자이너,1
4,예술·디자인·방송·스포츠,41,415,415505,기타 미디어 콘텐츠 디자이너,
4,예술·디자인·방송·스포츠,41,416,416100,감독 및 기술 감독,3
4,예술·디자인·방송·스포츠,41,416,416200,배우 및 모델,
4,예술·디자인·방송·스포츠,41,416,416301,아나운서 및 리포터,
4,예술·디자인·방송·스포츠,41,416,416302,쇼핑호스트,
4,예술·디자인·방송·스포츠,41,416,416303,사내(장내) 방송 아나운서,
4,예술·디자인·방송·스포츠,41,416,416400,촬영기사,
4,예술·디자인·방송·스포츠,41,416,416500,음향 및 녹음 기사,
4,예술·디자인·방송·스포츠,41,416,416600,영상·녹화 및 편집 기사,6
4,예술·디자인·방송·스포츠,41,416,416700,조명기사 및 영사기사,
4,예술·디자인·방송·스포츠,41,416,416800,미디어 콘텐츠 창작자,
4,예술·디자인·방송·스포츠,41,416,416900,기타 연극·영화 및 영상 관련 종사원,
4,예술·디자인·방송·스포츠,41,416,416901,"방송연출 보조(AD, FD)",
4,예술·디자인·방송·스포츠,41,416,416902,"엑스트라,소품·무대의상 관리 등 기타 연극·영화·방송 종사원",
4,예술·디자인·방송·스포츠,41,417,417100,공연 및 시각예술 기획자,
4,예술·디자인·방송·스포츠,41,417,417200,영화 및 음반 기획자,
4,예술·디자인·방송·스포츠,41,417,417300,연예인 및 스포츠 매니저,
4,예술·디자인·방송·스포츠,42,420,420100,스포츠 감독 및 코치,2
4,예술·디자인·방송·스포츠,42,420,420200,직업 운동선수,1
4,예술·디자인·방송·스포츠,42,420,420300,경기 심판 및 경기 기록원,
4,예술·디자인·방송·스포츠,42,420,420400,스포츠 강사 및 트레이너,4
4,예술·디자인·방송·스포츠,42,420,420401,태권도·검도·합기도 등 무술사범,
4,예술·디자인·방송·스포츠,42,420,420402,수영·골프·테니스·배드민턴·탁구 등 스포츠 강사,6
4,예술·디자인·방송·스포츠,42,420,420403,헬스 트레이너,14
4,예술·디자인·방송·스포츠,42,420,420404,"에어로빅, 요가 등 기타 스포츠 강사",
4,예술·디자인·방송·스포츠,42,420,420500,기타 스포츠 및 레크리에이션 관련 전문가,
4,예술·디자인·방송·스포츠,42,420,420501,레크리에이션 전문가,
4,예술·디자인·방송·스포츠,42,420,420502,"프로모터, 경주마 조련사 등 기타 스포츠 관련 전문가",
4,예술·디자인·방송·스포츠,42,420,420900,기타 여가 서비스 종사원,
4,예술·디자인·방송·스포츠,42,420,420901,골프장 캐디,
4,예술·디자인·방송·스포츠,42,420,420902,카지노 딜러,1
4,예술·디자인·방송·스포츠,42,420,420903,응원단원 및 기타 스포츠·오락 관련 도우미,
5,미용·여행·숙박·음식·경비·돌봄·청소,51,511,511100,이용사,
5,미용·여행·숙박·음식·경비·돌봄·청소,51,511,511200,미용사,12
5,미용·여행·숙박·음식·경비·돌봄·청소,51,511,511300,네일 관리사(손톱 관리사),6
5,미용·여행·숙박·음식·경비·돌봄·청소,51,511,511400,피부 및 체형 관리사,158
5,미용·여행·숙박·음식·경비·돌봄·청소,51,511,511401,피부 및 체형 관리사(발관리사 포함),1
5,미용·여행·숙박·음식·경비·돌봄·청소,51,511,511402,목욕관리 및 기타 피부미용 종사원,
5,미용·여행·숙박·음식·경비·돌봄·청소,51,511,511500,메이크업 아티스트 및 분장사,
5,미용·여행·숙박·음식·경비·돌봄·청소,51,511,511501,메이크업아티스트 및 뷰티매니저,
5,미용·여행·숙박·음식·경비·돌봄·청소,51,511,511502,분장사·특수분장사,
5,미용·여행·숙박·음식·경비·돌봄·청소,51,511,511900,"기타 미용 관련 서비스 종사원(패션코디, 이미지컨설턴트 등)",18
5,미용·여행·숙박·음식·경비·돌봄·청소,51,512,512100,결혼 상담원 및 웨딩플래너,3
5,미용·여행·숙박·음식·경비·돌봄·청소,51,512,512101,결혼 상담원,
5,미용·여행·숙박·음식·경비·돌봄·청소,51,512,512102,웨딩 플래너,7
5,미용·여행·숙박·음식·경비·돌봄·청소,51,512,512200,혼례 종사원,
5,미용·여행·숙박·음식·경비·돌봄·청소,51,512,512300,장례 상담원 및 장례 지도사,
5,미용·여행·숙박·음식·경비·돌봄·청소,51,512,512400,점술가 및 민속신앙 종사원,
5,미용·여행·숙박·음식·경비·돌봄·청소,51,512,512900,"기타 개인 생활 서비스 종사원(말벗, 노년플래너 등)",2
5,미용·여행·숙박·음식·경비·돌봄·청소,51,513,513100,반려동물 훈련사 및 행동 상담사,
5,미용·여행·숙박·음식·경비·돌봄·청소,51,513,513200,반려동물 관리 종사원,2
5,미용·여행·숙박·음식·경비·돌봄·청소,51,513,513201,반려동물 미용사,
5,미용·여행·숙박·음식·경비·돌봄·청소,51,513,513202,반려동물 장의사,
5,미용·여행·숙박·음식·경비·돌봄·청소,52,521,521100,여행 상품 개발자,
5,미용·여행·숙박·음식·경비·돌봄·청소,52,521,521200,여행 사무원,4
5,미용·여행·숙박·음식·경비·돌봄·청소,52,521,521300,관광 서비스 종사원,
5,미용·여행·숙박·음식·경비·돌봄·청소,52,521,521301,관광통역 안내원,
5,미용·여행·숙박·음식·경비·돌봄·청소,52,521,521302,여행 안내원,
5,미용·여행·숙박·음식·경비·돌봄·청소,52,521,521303,"박물관,미술관,문화,역사,자연환경 등 각종 해설사",1
5,미용·여행·숙박·음식·경비·돌봄·청소,52,522,522100,항공기 객실 승무원,
5,미용·여행·숙박·음식·경비·돌봄·청소,52,522,522200,선박 및 열차 객실 승무원,
5,미용·여행·숙박·음식·경비·돌봄·청소,52,523,523000,숙박시설 서비스 종사원,1
5,미용·여행·숙박·음식·경비·돌봄·청소,52,524,524000,오락시설 서비스 종사원,
5,미용·여행·숙박·음식·경비·돌봄·청소,52,524,524001,"오락시설 서비스원(노래방, PC방 등)",
5,미용·여행·숙박·음식·경비·돌봄·청소,52,524,524002,테마파크 서비스원,1
5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,531100,주방장 및 요리 연구가(푸드코디네이터 포함),6
5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,531200,한식 조리사,9
5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,531300,중식 조리사,2
5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,531400,양식 조리사,
5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,531500,일식 조리사,4
5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,531600,바텐터(조주사),
5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,531700,음료 조리원(바리스타 포함),254
5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,531800,단체급식 조리사,23
5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,531801,학교 급식 조리사,2
5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,531802,유치원·어린이집 급식 조리사,17
5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,531803,병원 급식 조리사,37
5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,531804,사업체 구내식당 급식 조리사,11
5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,531900,기타 조리사,5
5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,531901,분식 조리사,1
5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,531902,포장마차·주점 조리사,
5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,531903,동남아·남미음식 조리사,
5,미용·여행·숙박·음식·경비·돌봄·청소,53,532,532100,패스트푸드 준비원,
5,미용·여행·숙박·음식·경비·돌봄·청소,53,532,532200,식음료 서비스 종사원,3
5,미용·여행·숙박·음식·경비·돌봄·청소,53,532,532201,호텔·레스토랑 웨이터·웨이트리스,9
5,미용·여행·숙박·음식·경비·돌봄·청소,53,532,532202,일반 음식점 접객서빙원,30
5,미용·여행·숙박·음식·경비·돌봄·청소,53,532,532203,주점·커피숍 접객서빙원,1
5,미용·여행·숙박·음식·경비·돌봄·청소,53,532,532300,주방 보조원,16
5,미용·여행·숙박·음식·경비·돌봄·청소,53,532,532301,주방 보조원(일반 음식점),13
5,미용·여행·숙박·음식·경비·돌봄·청소,53,532,532302,단체 급식 보조원,26
5,미용·여행·숙박·음식·경비·돌봄·청소,53,532,532900,기타 식음료 서비스 종사원(병원 배식원),3
5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,541100,경호원,6
5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,541200,청원경찰,
5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,541300,시설 및 특수 경비원,29
5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,541301,기계·무인 경비원(해당 경비지도사 포함),1
5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,541302,시설·호송·특수 경비원(해당 경비지도사 포함),
5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,541400,보안 관제원,1
5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,541900,기타 경호 및 보안 관련 종사원,3
5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,541901,유통·매장·창고 감시원,
5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,541902,주차 단속원 및 안전 순찰원,
5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,541903,레저·테마파크 안전요원,1
5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,541904,수학여행 안전요원,
5,미용·여행·숙박·음식·경비·돌봄·청소,54,542,542000,건물 관리원,2
5,미용·여행·숙박·음식·경비·돌봄·청소,54,542,542001,아파트·빌라 경비원,19
5,미용·여행·숙박·음식·경비·돌봄·청소,54,542,542002,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",7
5,미용·여행·숙박·음식·경비·돌봄·청소,54,542,542003,공사현장 경비원,1
5,미용·여행·숙박·음식·경비·돌봄·청소,54,542,542004,"기타 건물 관리원(공원, 종교시설 등)",
5,미용·여행·숙박·음식·경비·돌봄·청소,55,550,550100,요양보호사,609
5,미용·여행·숙박·음식·경비·돌봄·청소,55,550,550101,요양보호사(노인요양사),81
5,미용·여행·숙박·음식·경비·돌봄·청소,55,550,550102,재가 요양보호사,530
5,미용·여행·숙박·음식·경비·돌봄·청소,55,550,550201,간병인,4
5,미용·여행·숙박·음식·경비·돌봄·청소,55,550,550202,재가 간병인,
5,미용·여행·숙박·음식·경비·돌봄·청소,55,550,550300,노인 돌봄 종사원,
5,미용·여행·숙박·음식·경비·돌봄·청소,55,550,550400,장애인 돌봄 종사원,2
5,미용·여행·숙박·음식·경비·돌봄·청소,55,550,550500,육아 도우미(베이비시터),
5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,561100,건물 청소원,30
5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,561101,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",50
5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,561102,"호텔·콘도·숙박시설 청소원(룸메이드,하우스키퍼)",148
5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,561103,외벽 및 창문 청소원,
5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,561200,운송 및 시설장비 청소원,
5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,561201,특수 크리닝장비 청소원,1
5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,561202,세차원 및 운송장비 청소원,
5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,561300,거리 및 공공장소 청소원(환경 미화원),5
5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,561400,재활용품 및 쓰레기 수거원,8
5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,561900,기타 청소 관련 종사원(놀이공원 등),4
5,미용·여행·숙박·음식·경비·돌봄·청소,56,562,562100,세정원(물탱크 청소 포함),
5,미용·여행·숙박·음식·경비·돌봄·청소,56,562,562200,방역원(해충퇴치원 포함),2
5,미용·여행·숙박·음식·경비·돌봄·청소,56,563,563100,구두 미화원,
5,미용·여행·숙박·음식·경비·돌봄·청소,56,563,563200,세탁원 및 다림질원,3
5,미용·여행·숙박·음식·경비·돌봄·청소,56,563,563301,가사 도우미,2
5,미용·여행·숙박·음식·경비·돌봄·청소,56,563,563302,입주 가사도우미,
5,미용·여행·숙박·음식·경비·돌봄·청소,56,564,564100,계기 검침원 및 가스 점검원,1
5,미용·여행·숙박·음식·경비·돌봄·청소,56,564,564200,자동판매기 관리원,
5,미용·여행·숙박·음식·경비·돌봄·청소,56,564,564300,주차 관리원 및 안내원,16
5,미용·여행·숙박·음식·경비·돌봄·청소,56,564,564400,검표원,
5,미용·여행·숙박·음식·경비·돌봄·청소,56,564,564500,대여 제품 방문 점검원,1
5,미용·여행·숙박·음식·경비·돌봄·청소,56,564,564900,기타 서비스 관련 단순 종사원,3
5,미용·여행·숙박·음식·경비·돌봄·청소,56,564,564901,환경 감시원,
5,미용·여행·숙박·음식·경비·돌봄·청소,56,564,564902,정리수납원,
5,미용·여행·숙박·음식·경비·돌봄·청소,56,564,564903,기타 서비스 단순종사원(사우나·찜질방 등),1
6,영업·판매·운전·운송,61,611,611000,부동산 컨설턴트 및 중개사,32
6,영업·판매·운전·운송,61,612,612100,기술 영업원,10
6,영업·판매·운전·운송,61,612,612101,자동차부품 및 운송장비 기술영업원,2
6,영업·판매·운전·운송,61,612,612102,기계장비 기술영업원,2
6,영업·판매·운전·운송,61,612,612103,화학제품 기술영업원,
6,영업·판매·운전·운송,61,612,612104,전기·전자장비 기술영업원,3
6,영업·판매·운전·운송,61,612,612105,의료장비 기술영업원,1
6,영업·판매·운전·운송,61,612,612106,"IT 기술영업원(전산장비,소프트웨어)",49
6,영업·판매·운전·운송,61,612,612107,의약품 영업원(제약 영업원),1
6,영업·판매·운전·운송,61,612,612108,기타 기술영업원,1
6,영업·판매·운전·운송,61,612,612200,해외 영업원,2
6,영업·판매·운전·운송,61,612,612201,해외 영업원(영어),6
6,영업·판매·운전·운송,61,612,612202,해외 영업원(중국어),
6,영업·판매·운전·운송,61,612,612203,해외 영업원(일본어),
6,영업·판매·운전·운송,61,612,612204,해외 영업원(기타 언어권),
6,영업·판매·운전·운송,61,612,612300,상품중개인 및 경매사,
6,영업·판매·운전·운송,61,612,612900,기타 기술 영업 및 중개 관련 종사원,
6,영업·판매·운전·운송,61,613,613100,자동차 영업원,
6,영업·판매·운전·운송,61,613,613101,자동차 영업원(자동차 딜러),12
6,영업·판매·운전·운송,61,613,613102,중고차 영업원,
6,영업·판매·운전·운송,61,613,613200,제품 영업원,3
6,영업·판매·운전·운송,61,613,613201,식품·주류 영업원,2
6,영업·판매·운전·운송,61,613,613202,건설자재 영업원,4
6,영업·판매·운전·운송,61,613,613203,건설수주 영업원,1
6,영업·판매·운전·운송,61,613,613204,일반 제품 영업원,1
6,영업·판매·운전·운송,61,613,613900,기타 영업원,3
6,영업·판매·운전·운송,61,613,613901,광고·출판 영업원,
6,영업·판매·운전·운송,61,613,613902,체인점 영업원,
6,영업·판매·운전·운송,61,613,613903,상조·렌탈·회원모집 영업원,
6,영업·판매·운전·운송,61,613,613904,기타 영업원,
6,영업·판매·운전·운송,61,614,614000,텔레마케터,26
6,영업·판매·운전·운송,61,614,614001,텔레마케터(콜센터),
6,영업·판매·운전·운송,61,614,614002,"텔레마케터(학원, 학습지, 유학)",
6,영업·판매·운전·운송,61,614,614003,텔레마케터(금융·보험·대출·부동산),
6,영업·판매·운전·운송,61,614,614004,"텔레마케터(쇼핑몰, 백화점, 마트)",1
6,영업·판매·운전·운송,61,614,614005,"텔레마케터(인터넷, 통신)",
6,영업·판매·운전·운송,61,614,614006,기타 텔레마케터,
6,영업·판매·운전·운송,61,615,615100,소규모 상점 경영 및 일선 관리 종사원(매장매니저·매장슈퍼바이저 등),73
6,영업·판매·운전·운송,61,615,615200,상점 판매원,
6,영업·판매·운전·운송,61,615,615201,백화점 판매원,
6,영업·판매·운전·운송,61,615,615202,대형마트 판매원,
6,영업·판매·운전·운송,61,615,615203,편의점 판매원,
6,영업·판매·운전·운송,61,615,615204,면세점 판매원,
6,영업·판매·운전·운송,61,615,615205,일반상점(슈퍼) 판매원,1
6,영업·판매·운전·운송,61,615,615206,의류 판매원,
6,영업·판매·운전·운송,61,615,615207,화장품 판매원,
6,영업·판매·운전·운송,61,615,615208,가구 판매원,1
6,영업·판매·운전·운송,61,615,615209,가전 판매원(컴퓨터 포함),
6,영업·판매·운전·운송,61,615,615210,음식료품 판매원,4
6,영업·판매·운전·운송,61,615,615211,"꽃 판매원(플로리스트, 토피어리어 포함)",2
6,영업·판매·운전·운송,61,615,615212,"기타 판매원(사무용품,도서,음반 포함 잡화 등)",
6,영업·판매·운전·운송,61,615,615300,단말기 및 통신 서비스 판매원,
6,영업·판매·운전·운송,61,615,615301,통신기기 판매원(핸드폰 판매 및 가입),
6,영업·판매·운전·운송,61,615,615302,"통신서비스 판매원(인터넷,IPTV 가입)",
6,영업·판매·운전·운송,61,615,615400,온라인 쇼핑 판매원,
6,영업·판매·운전·운송,61,615,615500,상품 대여원,1
6,영업·판매·운전·운송,61,615,615501,자동차 대여원(렌터카),
6,영업·판매·운전·운송,61,615,615502,"생활용품 대여원(정수기,가전제품,의복,어린이 용품)",
