사이트,회사명,공고제목,직무,경력,고용형태,지역,기술스택,마감일,공고URL,외부원본ID,수집시각
워크투게더,KB국민은행,[서울남부지사] KB국민은행 영업추진부 기간제 근로자(일반사무지원) 채용(~9.16.),"영업, 사무 (대기업)",,,서울특별시 영등포구,,2026-09-16,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=22,,2026-09-07 20:47:04
워크투게더,엠손해사정,[서울남부지사] 엠손해사정 사무직 장애인 근로자 채용,사무 (일반구인),,,서울특별시 영등포구,,2026-09-01,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=22,,2026-09-07 20:47:04
워크투게더,드림누리,[서울남부지사] 드림누리 디앤오강서사옥 빌딩 주간 청소미화 채용 - 주 40시간,"청소, 미화 (일반구인)",,,서울특별시 강서구,,2026-09-04,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=22,,2026-09-07 20:47:04
워크투게더,아르켓,[서울동부지사] 아르켓 여의도 더현대서울점 도소매(의류) 관련 정규직 채용(채용시 마감),일반구인,,,서울특별시 영등포구,,2026-09-04,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=22,,2026-09-07 20:47:04
워크투게더,주)행복누리,[근무지: 전북 익산] (주)행복누리 카페 음료제조 및 매장관리원 채용(채용시 마감),제조 (일반구인),,,전북특별자치도 익산시,,2026-09-04,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=22,,2026-09-07 20:47:04
워크투게더,맥도날드(경기광주,[경기동부지사] 맥도날드(경기광주 DT점) 시간제 크루 1명 모집,대기업,,,경기도 광주시,,2026-11-03,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=22,,2026-09-07 20:47:04
워크투게더,서울교통공사,"[서울북부지사]서울교통공사 2026년 체험형 청년인턴(장애인전형) 채용공고 (8.28~9.3,17:00까지) *온라인지원",공사/공기업,,,서울특별시 성동구,,2026-09-03,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=22,,2026-09-07 20:47:04
워크투게더,병원,[경기북부지사] 병원 이송 업무 직원 채용,일반구인,,,경기도 의정부시,,2026-09-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=22,,2026-09-07 20:47:04
워크투게더,,[경기북부지사] 단순 포장 및 조립 업무 직원 채용,"포장, 조립 (일반구인)",,,경기도 양주시,,2026-09-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=22,,2026-09-07 20:47:04
워크투게더,베이커리,[경기북부지사] 베이커리 보조 및 판매원 채용,판매 (일반구인),,,경기도 양주시,,2026-09-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=23,,2026-09-07 20:47:08
워크투게더,주간채용정보(2026.08.24.기준,[경남동부지사]주간채용정보(2026.08.24.기준),일반구인,,,경상남도 창원시,,2026-09-03,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=23,,2026-09-07 20:47:08
워크투게더,,[서울동부지사] 대한무역투자진흥공사 장애인 체험형 청년 인턴 채용(~9/10),공사/공기업,,,서울특별시 서초구,,2026-09-10,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=23,,2026-09-07 20:47:08
워크투게더,스카이빌요양원,[경기동부지사]성남시 수정구 스카이빌요양원 경영지원 사무원 1명 모집(채용시마감),사무 (일반구인),,,경기도 성남시,,2026-11-19,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=23,,2026-09-07 20:47:08
워크투게더,쿠팡풀필먼트서비스,[충북지사] 쿠팡풀필먼트서비스 장애인 재택사원 채용,대기업,,,충청북도 청주시,,2026-09-02,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=23,,2026-09-07 20:47:08
워크투게더,한국과학기술연구원,[서울북부지사] 한국과학기술연구원 장애인 단시간근로자 7명 모집(~9.2. 18시),공사/공기업,,,서울특별시 성북구,,2026-09-02,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=23,,2026-09-07 20:47:08
워크투게더,쿠팡풀필먼트,[경기동부지사] 쿠팡풀필먼트 재택사무직 4시간 모집(~9.2),사무 (대기업),,,재택근무 재택근무,,2026-09-02,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=23,,2026-09-07 20:47:08
워크투게더,비발디파크,"[강원지사] 홍천 비발디파크, 단순 세탁보조 3명 채용",세탁 (일반구인),,,강원특별자치도 홍천군,,2026-09-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=23,,2026-09-07 20:47:08
워크투게더,사회복지법인,[경기동부지사]사회복지법인 에벤에셀 중증장애 사무보조 1명 채용(채용시 마감),사무보조 (일반구인),,,경기도 성남시,,2026-10-20,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=23,,2026-09-07 20:47:08
워크투게더,㈜아이스크림미디어,[경기동부지사] ㈜아이스크림미디어 사내 바리스타 1명 추가 채용(채용시 마감),바리스타 (일반구인),,,경기도 성남시,,2026-11-03,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=23,,2026-09-07 20:47:08
워크투게더,제2차,2026년 제2차 한국전력공사(한전) 인천본부 장애인 체험형 인턴 모집공고,공사/공기업,,,인천광역시 부평구,,2026-09-01,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=24,,2026-09-07 20:47:11
워크투게더,,[서울동부지사] 아디다스 부산권역 본사 직영 매장 장애인 직원 채용(~9/20),대기업,,,부산광역시 부산진구,,2026-09-20,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=24,,2026-09-07 20:47:11
워크투게더,현장관리,[경기북부지사] 현장관리 사무보조 직원 채용,사무보조 (일반구인),,,경기도 포천시,,2026-09-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=24,,2026-09-07 20:47:11
워크투게더,대한적십자사,[인천지사] 대한적십자사 인천적십자병원 기간제 사무보조원 채용 안내 (장애인만 채용),"사무보조, 안내 (공사/공기업)",,,인천광역시 연수구,,2026-09-03,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=24,,2026-09-07 20:47:11
워크투게더,바다원,[경기동부지사]성남시 중원구 / 바다원 단순 포장원(8시간) 1명 모집(채용시마감),포장 (일반구인),,,경기도 성남시,,2026-11-18,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=24,,2026-09-07 20:47:11
워크투게더,인천선학초등학교,[인천지사] 인천선학초등학교 희망드림일자리 시설미화직무 모집안내 (중증장애인만 채용),"시설, 미화, 안내 (공사/공기업)",,,인천광역시 연수구,,2026-09-06,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=24,,2026-09-07 20:47:11
워크투게더,한국폴리텍대학,[경기동부지사]성남시 수정구 한국폴리텍대학 성남캠퍼스 사무보조 1명 모집(채용시마감),사무보조 (공사/공기업),,,경기도 성남시,,2026-09-03,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=24,,2026-09-07 20:47:11
워크투게더,CV파트너스,[서울남부지사] CV파트너스 우편물 관리 장애인 근로자 채용 공고,일반구인,,,서울특별시 금천구,,2026-09-04,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=24,,2026-09-07 20:47:11
워크투게더,비즈테크온,[서울남부지사] 비즈테크온 사무보조직 채용,사무보조 (일반구인),,,서울특별시 강서구,,2026-09-04,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=24,,2026-09-07 20:47:11
워크투게더,주)제니엘플러스,[서울남부지사] (주)제니엘플러스 헤이듀 커피_가산점 바리스타 채용 (~'26.09.11.(금)까지),바리스타 (일반구인),,,서울특별시 영등포구,,2026-09-11,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=24,,2026-09-07 20:47:11
워크투게더,DL이앤씨,[서울남부지사] DL이앤씨 CCTV 안전관제 요원 채용 - 재택근무,대기업,,,서울특별시 강서구,,2026-09-04,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=25,,2026-09-07 20:47:15
워크투게더,주식회사,[서울북부지사] 주식회사 디옵티멀그린 청소직무 지원자 모집(~9.18.),청소 (일반구인),,,서울특별시 성동구,,2026-09-18,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=25,,2026-09-07 20:47:15
워크투게더,,[서울동부지사] 삼성생명 네일케어 직무 장애인 직원 모집(~9/7),대기업,,,서울특별시 종로구,,2026-09-07,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=25,,2026-09-07 20:47:15
워크투게더,주)크릭앤리버엔터테인먼트,[서울남부지사] (주)크릭앤리버엔터테인먼트 장애인 근로자 사무보조 직무 채용(~ 채용시),사무보조 (일반구인),,,서울특별시 영등포구,,2026-11-13,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=25,,2026-09-07 20:47:15
워크투게더,사내카페,[서울남부지사]대교 사내카페 바리스타 채용(~9.2 18:00)(8.20 근무 시간대 수정),바리스타 (일반구인),,,서울특별시 관악구,,2026-09-02,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=25,,2026-09-07 20:47:15
워크투게더,서울시원한마취통증의학과,[서울남부지사] 서울시원한마취통증의학과 장애인 구인,일반구인,,,서울특별시 구로구,,2026-10-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=25,,2026-09-07 20:47:15
워크투게더,주)케이티아이에스,[서울남부지사] (주)케이티아이에스 단시간 사무보조 중증장애인 구인,사무보조 (대기업),,,서울특별시 구로구,,2026-09-02,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=25,,2026-09-07 20:47:15
워크투게더,사이영판(중구장애인자립생활센터,[서울북부지사] 사이영판(중구장애인자립생활센터) 상하차배송직 1명 모집(채용시 마감),배송 (일반구인),,,서울특별시 성북구,,2026-09-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=25,,2026-09-07 20:47:15
워크투게더,상상우리,[서울지역본부] 상상우리 시니어 방문객안내원 모집(채용시 마감),안내 (일반구인),,,서울특별시 강동구,,2026-09-26,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=25,,2026-09-07 20:47:15
워크투게더,경북연구원,2026년 경북연구원 제1차 정규직 연구원 공개채용,공사/공기업,,,경상북도 예천군,,2026-09-07,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=25,,2026-09-07 20:47:15
워크투게더,쿠팡풀필먼트,[경기동부지사] 쿠팡풀필먼트 이천1센터 사무보조원 1명 모집(채용시마감),사무보조 (대기업),,,경기도 이천시,,2026-09-04,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=26,,2026-09-07 20:47:19
워크투게더,한국건강관리협회,"[강원지사] 한국건강관리협회 강원도지부, 사무보조 2명 채용(채용 시 마감)",사무보조 (일반구인),,,강원특별자치도 춘천시,,2026-09-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=26,,2026-09-07 20:47:19
워크투게더,본푸드,[서울북부지사] 본푸드,대기업,,,서울특별시 도봉구,,2026-09-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=26,,2026-09-07 20:47:19
워크투게더,주)동구밭,[경기동부지사]하남시/ (주)동구밭 화장품 가공/포장원 20명 모집(채용시마감),포장 (일반구인),,,경기도 하남시,,2026-11-13,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=26,,2026-09-07 20:47:19
워크투게더,한소울지식정보(주,[경기동부지사]성남시 중원구/ 한소울지식정보(주)  데이터 가공원 1명 모집(채용시마감),일반구인,,,경기도 성남시,,2026-11-13,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=26,,2026-09-07 20:47:19
워크투게더,에어돔건설엔지니어링,[경기동부지사]성남시 중원구/ 에어돔건설엔지니어링 설계직  1명 모집(채용시마감),일반구인,,,경기도 성남시,,2026-11-13,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=26,,2026-09-07 20:47:19
워크투게더,에어돔건설엔지니어링,[경기동부지사]성남시 중원구 / 에어돔건설엔지니어링 안전관리자  1명 모집(채용시마감),일반구인,,,경기도 성남시,,2026-11-13,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=26,,2026-09-07 20:47:19
워크투게더,누리나루,[경기동부지사]경기 하남시 / 누리나루 사무 업무 1명 모집(채용시마감),사무 (일반구인),,,경기도 성남시,,2026-11-13,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=26,,2026-09-07 20:47:19
워크투게더,주식회사,[경기동부지사] (광주) 주식회사 제일타카 8시간 단순 조립 1명 채용(채용시 마감),조립 (일반구인),,,경기도 광주시,,2026-11-04,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=26,,2026-09-07 20:47:19
워크투게더,광주)주식회사,[경기동부지사] (광주)주식회사 디엑스지 4시간 미화직 1명 채용(채용시 마감),미화 (일반구인),,,경기도 광주시,,2026-10-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=26,,2026-09-07 20:47:19
워크투게더,광주)주식회사,[경기동부지사] (광주)주식회사 팜파스 8시간 생산직 1명 채용(채용시 마감),생산 (일반구인),,,경기도 광주시,,2026-11-04,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=27,,2026-09-07 20:47:23
워크투게더,위례스마트요양병원,[경기동부지사]경기 성남시 수정구 / 위례스마트요양병원 환자이송 담당자 1명 모집(채용시마감),일반구인,,,경기도 성남시,,2026-11-13,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=27,,2026-09-07 20:47:23
워크투게더,한국문화관광연구원,[서울남부지사] 한국문화관광연구원 청년인턴 채용,공사/공기업,,,서울특별시 강서구,,2026-09-02,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=27,,2026-09-07 20:47:23
워크투게더,매장정리원,[서울동부지사] [COS(코스) 잠실롯데월드몰점] 매장정리원 1명 모집(채용시 마감),일반구인,,,서울특별시 송파구,,2026-09-04,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=27,,2026-09-07 20:47:23
워크투게더,신세계아이앤씨,"[서울지역본부] 신세계아이앤씨 정산지원, 보안관재 직무 모집(채용시 마감)",보안 (대기업),,,서울특별시 강남구,,2026-09-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=27,,2026-09-07 20:47:23
워크투게더,한양대점,[한국맥도날드] 한양대점 매장정리원 1명 모집(채용시 마감),대기업,,,서울특별시 성동구,,2026-09-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=27,,2026-09-07 20:47:23
워크투게더,상담원,"[포레스트케어홈즈] 상담원 및 요양보호사, 위생원 모집(채용시 마감)",상담 (일반구인),,,서울특별시 도봉구,,2026-09-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=27,,2026-09-07 20:47:23
워크투게더,청라달튼외국인학교,[인천지사] 청라달튼외국인학교 건물청소원(미화원) 채용 안내,"청소, 미화, 안내 (일반구인)",,,인천광역시 서해구,,2026-09-01,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=27,,2026-09-07 20:47:23
워크투게더,11일까지,[경기동부지사] 오픈핸즈 차량관리 직무 채용(1명) 9/11일까지,대기업,,,경기도 성남시,,2026-09-11,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=27,,2026-09-07 20:47:23
워크투게더,오픈핸즈,[경기동부지사]오픈핸즈 환경미화 직무 채용(오전1명 오후1명) 9월11일까지 지원,환경미화 (대기업),,,경기도 성남시,,2026-09-11,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=27,,2026-09-07 20:47:23
워크투게더,사이영판,[서울북부지사] 사이영판 장애인복지일자리 배송직(일3.5시간*주4일) 1명 채용(채용시마감),배송 (일반구인),,,서울특별시 성북구,,2026-09-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=28,,2026-09-07 20:47:26
워크투게더,하이루미,[경기동부지사]경기 하남시/하이루미 LED 조명 조립 및 포장 직무(임가공 포함) 2명 모집(채용시마감),"조립, 포장 (일반구인)",,,경기도 성남시,,2026-11-10,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=28,,2026-09-07 20:47:26
워크투게더,단시간근무,[경기서부지사] 군포 오전 단시간근무 휴먼서플라이 미화직 장애인 근로자 6명 채용(~채용시),미화 (일반구인),,,경기도 군포시,,2026-09-10,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=28,,2026-09-07 20:47:26
워크투게더,고대구로병원,"[서울남부지사] 고대구로병원 장애인 근로자 모집(원무과,간호부,건강검진센터 배치)",간호 (공사/공기업),,,서울특별시 영등포구,,2026-09-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=28,,2026-09-07 20:47:26
워크투게더,영신디엔씨,[경기동부지사]경기 하남/ 영신디엔씨 미화직 1명 모집(채용시마감),미화 (일반구인),,,경기도 하남시,,2026-11-09,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=28,,2026-09-07 20:47:26
워크투게더,주식회사,[경기동부지사] 쿠팡 주식회사 8시간 재택근무직 모집(채용시 마감),대기업,,,재택근무 재택근무,,2026-09-04,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=28,,2026-09-07 20:47:26
워크투게더,위례스마트요양병원,[경기동부지사]성남시 중원구/위례스마트요양병원 조리사 혹은 주방 보조원 1명 모집(채용시마감),"조리, 주방 (일반구인)",,,경기도 성남시,,2026-11-06,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=28,,2026-09-07 20:47:26
워크투게더,다이닝브랜즈그룹(BHC치킨,[경기동부지사] 이천시 다이닝브랜즈그룹(BHC치킨) 주방보조원 1명 모집(채용시 마감),주방 (일반구인),,,경기도 이천시,,2026-09-04,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=28,,2026-09-07 20:47:26
워크투게더,다이닝브랜즈그룹(BHC,[경기동부지사] 성남시 /하남시 다이닝브랜즈그룹(BHC 치킨) 주방 보조 1명씩 모집(채용시마감),주방 (일반구인),,,경기도 하남시,,2026-11-05,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=28,,2026-09-07 20:47:26
워크투게더,㈜해담솔,[인천지사] ㈜해담솔 조미김 생산직 및 미화직 모집 안내 (중증장애인만 채용),"생산, 미화, 안내 (일반구인)",,,인천광역시 영종구,,2026-09-20,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=28,,2026-09-07 20:47:26
워크투게더,주)에스티유니타스,[서울남부지사] (주)에스티유니타스 미화원 모집 공고,미화 (일반구인),,,서울특별시 구로구,,2026-10-31,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=29,,2026-09-07 20:47:30
워크투게더,주)케이티씨에스,[서울남부지사] (주)케이티씨에스 네일아트원 장애인 구인,일반구인,,,서울특별시 동작구,,2026-10-31,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=29,,2026-09-07 20:47:30
워크투게더,,[인천지사] (주)지앤지티씨 미싱 업무 희망자 채용 (장애인만 채용 / 채용시 마감),일반구인,,,인천광역시 계양구,,2026-10-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=29,,2026-09-07 20:47:30
워크투게더,자연별곡,[경기동부지사] 성남 분당구 이랜드이츠 애슐리퀸즈/자연별곡 매장별 직원채용(채용시마감),일반구인,,,경기도 성남시,,2026-10-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=29,,2026-09-07 20:47:30
워크투게더,하남)애슐리퀸즈,[경기동부지사](하남)애슐리퀸즈 미사점 매장 직원 1명 채용(채용시마감),일반구인,,,경기도 하남시,,2026-10-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=29,,2026-09-07 20:47:30
워크투게더,피비파트너즈,[경기동부지사] 피비파트너즈 제과제빵 생산직 구인(채용시마감),생산 (일반구인),,,경기도 성남시,,2026-10-29,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=29,,2026-09-07 20:47:30
워크투게더,주)캔버시,[서울남부지사] (주)캔버시 현장운영관리직 채용(~ 채용시),일반구인,,,서울특별시 용산구,,2026-09-30,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=29,,2026-09-07 20:47:30
워크투게더,유니클로,[경기동부지사] 유니클로 하남 매장정리원 모집(채용시마감),일반구인,,,경기도 하남시,,2026-10-29,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=29,,2026-09-07 20:47:30
워크투게더,서울시원한마취통증의학과,[서울남부지사] 서울시원한마취통증의학과 병원 안내원 모집,안내 (일반구인),,,서울특별시 구로구,,2026-09-18,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=29,,2026-09-07 20:47:30
워크투게더,어플라이드,[경기동부지사] 어플라이드 머티어리얼즈 코리아(주) RevOps 신입 및 경력(3년 미만) 0명 채용(채용시 마감),일반구인,,,경기도 성남시,,2026-10-26,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=29,,2026-09-07 20:47:30
워크투게더,에스엘로지스틱스,[인천지사] 에스엘로지스틱스 아파트 단지 내 택배 배송직 구인 (청각장애인만 채용),배송 (일반구인),,,인천광역시 연수구,,2026-09-20,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=30,,2026-09-07 20:47:34
워크투게더,에스엘로지스틱스,[인천지사] 에스엘로지스틱스 택배 분류직 구인 (장애인만 채용),일반구인,,,인천광역시 제물포구,,2026-09-20,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=30,,2026-09-07 20:47:34
워크투게더,장애인보호작업장,[서울북부지사] 장애인보호작업장 소담 의류 부속작업 1명(최저임금적용제외인가 대상) 모집(채용시 마감),일반구인,,,서울특별시 중랑구,,2026-09-11,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=30,,2026-09-07 20:47:34
워크투게더,에이지광학,"[충남지사] 에이지광학 생산직, 사무직 각 1명씩 채용","생산, 사무 (일반구인)",,,충청남도 천안시,,2026-09-04,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=30,,2026-09-07 20:47:34
워크투게더,주)넷앤드,"[서울남부지사] (주)넷앤드 사무실 미화직 채용('26년 11월 근무시작, 상시모집)","사무, 미화 (일반구인)",,,서울특별시 영등포구,,2026-12-31,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=30,,2026-09-07 20:47:34
워크투게더,제일타카,[경기동부지사] 제일타카 8시간 생산직 모집(채용시 마감),생산 (일반구인),,,경기도 광주시,,2026-10-13,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=30,,2026-09-07 20:47:34
워크투게더,인천청량중학교,[인천지사] 인천청량중학교 희망드림일자리 시설미화직무 모집안내 (장애인만 채용),"시설, 미화, 안내 (공사/공기업)",,,인천광역시 연수구,,2026-09-20,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=30,,2026-09-07 20:47:34
워크투게더,주식회사,[경기동부지사] ★이메일 접수만 가능★ 주식회사 더오포 단순조립 5명 채용,조립 (일반구인),,,경기도 성남시,,2026-10-12,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=30,,2026-09-07 20:47:34
워크투게더,주식회사,[경기동부지사] 주식회사 더오포 중증장애인 미화직 2명 채용 (채용시 마감)   ★이메일 접수만 가능★,미화 (일반구인),,,경기도 성남시,,2026-10-12,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=30,,2026-09-07 20:47:34
워크투게더,주)현대캐터링시스템(성남,[경기동부지사] (주)현대캐터링시스템(성남) 중증장애 배식 및 주방보조 1명 모집 (채용 시 마감),주방 (대기업),,,경기도 성남시,,2026-10-07,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=30,,2026-09-07 20:47:34
워크투게더,하나별,[경기동부지사]경기도 하남시/하나별 식기세척 1명 모집(채용시마감),일반구인,,,경기도 하남시,,2026-10-07,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=31,,2026-09-07 20:47:37
워크투게더,SRW온더보더,[서울지역본부] SRW온더보더 여의도점 주방보조 2명 모집(채용시),주방 (일반구인),,,서울특별시 영등포구,,2026-09-20,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=31,,2026-09-07 20:47:37
워크투게더,포레스트케어홈즈,"[서울북부지사] 포레스트케어홈즈 사무직, 요양보호사, 위생원 등 2~3명 모집(채용시 마감)",사무 (일반구인),,,서울특별시 도봉구,,2026-09-18,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=31,,2026-09-07 20:47:37
워크투게더,한국투자증권,[서울남부지사] 한국투자증권 GWM센터 미화직 채용,미화 (공사/공기업),,,서울특별시 강남구,,2026-12-31,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=31,,2026-09-07 20:47:37
워크투게더,한국투자증권,[서울남부지사] 한국투자증권 반포Pb센터 미화직 채용,미화 (공사/공기업),,,서울특별시 서초구,,2026-12-31,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=31,,2026-09-07 20:47:37
워크투게더,㈜SK쉴더스,"[경기동부지사] ㈜SK쉴더스 중증장애 환경관리직(미화,청소) 1명 모집 추가채용","미화, 청소 (대기업)",,,경기도 성남시,,2026-09-01,https://www.kead.or.kr/bbs/jobinfo/bbsPage.do?menuId=MENU2201&pageIndex=31,,2026-09-07 20:47:37
